treedepth,sentences
6,പൂക്കളിലെ രാജ്ഞി ആയി അറിയപ്പെടുന്ന റോസിനെ നാട്ടുമ്പുറങ്ങളില്‍ പനിനീര്പൂവ് എന്ന് ആണ് പറയുന്നത് .
4,ഇതിന്റെ പലവിധ വര്ണങ്ങളും ഗന്ധവും ഏറെ ആകര്ഷണീയം ആണ് .
2,ശ്രദ്ധിച്ചാല്‍ ധാരാളം പൂക്കള്‍ ഈ ചെടിയില്‍ നിന്ന് ഉണ്ടാക്കാം .
2,സുഗന്ധദ്രവ്യങ്ങളും റോസില്‍ നിന്ന് നിര്മിക്കുന്നു .
5,"ഇംഗ്ളണ്ട് , റുമേനിയ , ബള്ഗേറിയ , ഇറാന്‍ , ഇറാഖ് , മാലദ്വീപ് എന്നിവരുടെ ദേശീയപുഷ്പം ആണ് റോസ് ."
5,കേരളത്തിന്റെ മാത്രം വ്യാപകമായി കണ്ടു വരുന്ന ഒരു സസ്യം ആണ്‌ തുമ്പ .
3,"റാത്തീബ്മുട്ട് , കളിമുട്ട് എന്നിങ്ങനെ അറബനമുട്ടിന് രണ്ട് ശൈലികള്‍ ഉണ്ട് ।"
2,റാത്തീബ്മുട്ട് അനുഷ്ഠാനപരം ആണ് ।
2,കളിമുട്ട് വിനോദപരവും ।
6,"മുസ്ലീംപള്ളികളിലെ ഉറൂസ് , നേര്ച്ച എന്നിവയും ആയി ബന്ധപ്പെട്ടാണ് റാത്തീബ്മുട്ട് ।"
3,വീടുകളിലെ പുത്യാപ്ളകല്യാണത്തോട് അനുബന്ധിച്ച് ആണ് കളിമുട്ട് ।
3,ആറ് അംഗപുരുഷന്മാര്‍ ആണ് അറബനമുട്ടിന് ഉണ്ടാവുക ।
7,"വെള്ളമുണ്ട് , വെള്ളഷര്ട്ട് , വെള്ളത്തുണി കൊണ്ട് ഉള്ള സവിശേഷരീതിയിലെ തലേക്കെട്ട് എന്നിങ്ങനെ ഉള്ള മലബാറിലെ പാരമ്പര്യ വേഷം ആണ് അറബനമുട്ട്കളിക്കാരുടെ വേഷം ।"
3,പാട്ടുകള്‍ അറബിഭാഷയിലെ ബൈത്തുകള്‍ ആണ് ।
5,പാലക്കാട് ജില്ലയില്‍ പ്രചാരത്തില്‍ ഇരിക്കുന്ന ഒരു കാര്ഷിക - അനുഷ്ഠാന നൃത്തം ആണ് കണിയാര്ക്കളി ।
4,"ദേശക്കളി , മലമക്കളി എന്നീ പേരുകളിലും ഇത് അറിയപ്പെടുന്നു ।"
5,കണ്ണകീദേവിയെ പ്രീതിപ്പെടുത്താന്‍ ഉള്ള കളി ആണ് കണിയാര്ക്കളി ।
2,നായര്‍സമുദായക്കാര്‍ ആണ് മുഖ്യമായും ഈ അനുഷ്ഠാനനൃത്തം നടത്താറ് ।
4,"മന്നാടിയാന്‍ , എഴുത്താശാന്‍ , തരകന്‍ , കമ്മാളന്‍ , മുത്താന്‍ എന്നീ സമുദായക്കാരും ഇത് അവതരിപ്പിച്ചുവരുന്നുണ്ട് ।"
3,കണിയാര്ക്ക്ളിയില്‍ സ്ത്രീവേഷം ഉണ്ട് എങ്കിലും പുരുഷന്മാര്‍ തന്നെ ആണ് അത് നടത്താറ് ।
4,കാര്ഷികോത്സവത്തിന് തുടക്കം കുറിക്കുന്നത് ആണ് കണിയാര്ക്കളി എന്ന് ഒരു അഭിപ്രായം നിലനില്ക്കുന്നുണ്ട് ।
3,ഭഗവതി ക്ഷേത്രത്തിന്റെ മുന്നില് ആണ് പൊതുവെ അവതരിപ്പിച്ചുവരുന്നത് ।
2,അപൂര്വമായി വേട്ടേയ്ക്കരക്ഷേത്രത്തിലും അവതരിപ്പിക്കാറുണ്ട് ।
2,കണിയാര്ക്ക്ളിക്ക് രണ്ട് ഭാഗങ്ങള്‍ ഉണ്ട് ।
4,അനുഷ്ഠാനാംശം ആയ വട്ടക്കളിയും വിനോദാംശം ആയ പുറാട്ടുകളും ।
2,ആദ്യകാലങ്ങളില്‍ വട്ടക്കളി മാത്രമേ ഉണ്ടായിരുന്നുള്ളൂ ।
5,അനുഷ്ഠാനത്തിന്റെ ഭാഗം ആയി നടത്തുമ്പോള്‍ അവതരണത്തിന് നാലു ദിവസം വേണം ।
3,"ഇറവക്കളി , ആണ്ടിക്കൂത്ത് , വള്ളോന്‍ , മലമക്കളി എന്നിങ്ങനെ ആണ് ഓരോ ദിവസത്തെയും അവതരണത്തിന്റെ പേരുകള്‍ ।"
4,"ചെണ്ട , മദ്ദളം , ചേങ്ങില , ഇലത്താളം എന്നിവ ആണ് കേളിക്ക് ഉപയോഗിക്കുന്ന വാദ്യങ്ങള്‍ ।"
6,കരക്കും കരക്കാര്ക്കും ഐശ്വര്യങ്ങള്‍ പ്രദാനം ചെയ്യുന്നതിനു വേണ്ടി ഭഗവതിക്കു് മുന്നില്‍ നടത്തുന്ന കലാപ്രകടനം കൂടി ആണ് കണിയാര്ക്കുളി ।
4,"ഓണാഘോഷം , ആതിരാഘോഷം എന്നീ അവസരങ്ങളില്‍ പെണ്‍കുട്ടികള്‍ ഏര്പെടുന്ന വിനോദം ആണ് തുമ്പിതുള്ളല്‍ ।"
3,സ്ത്രീകളും തുമ്പി തുളളാറ് ഉണ്ട് ।
4,വീടിന്റെ അകത്തളമോ അങ്കണമോ ആണ് തുമ്പിതുള്ളലിന്‍റ വേദി ।
4,"തുമ്പിച്ചെടികളോ , മരത്തുപ്പോ , തെങ്ങിന്പൂടക്കുലയോ കൈയില്‍ എടുത്ത് ഒരാള്‍ നടുവില്‍ ഇരിക്കും ।"
4,മറ്റ്ഉള്ളവര്‍ മരത്തുപ്പ് എടുത്ത് പാട്ടു പാടിക്കൊണ്ട് അവളെ അടിക്കും ।
4,പാട്ടിന്റെ താളം മുറുകുമ്പോള്‍ നടുവില്‍ ഇരിക്കുന്ന ആള്‍ തുമ്പി ഇളകുന്നതു് പോലെ തുള്ളിതുടങ്ങും ।
4,തുള്ളലിന്‍റ ആവേശത്തില് പെട്ട് ചിലപ്പോള്‍ ബോധക്ഷയം ഉണ്ടാകും ।
4,അപ്പോള്‍ മുഖത്ത് പച്ചവെള്ളം തളിച്ച് ഉണര്ത്തുക ആണ് പതിവ് ।
2,തുമ്പിതുള്ളല്‍പാട്ടുകള്ക്ക് പ്രാദേശികഭേദങ്ങള്‍ ഉണ്ട് ।
3,തുമ്പിയുണര്ത്താനും തുമ്പിയടിക്കാനും പ്രത്യേക തുമ്പിപ്പാട്ടുകള്‍ ഉണ്ട് ।
5,‘‘ എന്തേ തുമ്പീ തുളളാത്തൂ - തുമ്പി തുളളാത്തു പൂവു പോരാഞ്ഞോ - പൂക്കില പോരാഞ്ഞോ ആളു പോരാഞ്ഞോ - അലങ്കാരം പോരാഞ്ഞോ ’’ എന്ന് ഒക്കെ ആണ് തുമ്പിപ്പാട്ട്
4,തുമ്പിതുള്ളലിന് പത്തോ പതിനഞ്ചോ പേര്‍ ഉണ്ടാകും ।
2,വാദ്യോപകരണങ്ങള്‍ ഇല്ല ।
5,ചുറ്റും കൂടിനില്ക്കുന്ന സ്ത്രീകളും കുട്ടികളും നടുക്ക് ഇരുത്തുന്ന സ്ത്രീയെ ( തുമ്പി ) ആര്പ്പുവിളികളോടെ തുള്ളിക്കുന്നു ।
6,പാട്ടിന്റെ താളം മുറുകുന്നതിന് അനുസരിച്ച് നടുവില്‍ ഇരിക്കുന്ന തുമ്പി ഉറഞ്ഞുതുള്ളുകയും മറ്റ്ഉള്ളവരുടെ പിന്നാലെ ഓടുകയും ചെയ്യുന്നു ।
3,അല്പനേരം ഓടിക്കളിച്ചതിനു ശേഷം തുമ്പിയെ പാട്ടു പാടി തന്നെ അടക്കും ।
5,"കൊടുങ്ങല്ലൂര്‍ ഭരണി , ചേര്ത്തല പൂരം തുടങ്ങിയ വേലകളോട് അനുബന്ധിച്ച് ഒരു അനുഷ്ഠാനം എന്നോണം നടന്നുവരുന്ന ചടങ്ങ് ആണ് തെറിപ്പാട്ട് ।"
3,കൊടുങ്ങല്ലൂര്‍ ഭരണിക്ക് കേരളത്തിന്റെ വിവിധ ഭാഗങ്ങളില്‍ നിന്ന് ഭക്തന്മാര്‍ പാട്ടുകള്‍ പാടി ഭരണിക്ക് എത്തിച്ചേരും ।
3,ഒരു മാസത്തെ വ്രതം എടുത്ത് ആണ് ഭക്തര്‍ ഭരണിയില്‍ പങ്കെടുക്കുക ।
4,കുംഭഭരണിക്ക് തുടങ്ങുന്ന വ്രതം മീനഭരണിക്ക് അവസാനിക്കും ।
3,ഭഗവതിയെ പ്രീതിപ്പെടുത്താന്‍ ആണത്രേ തെറിപ്പാട്ട് പാടുന്നത് ।
5,ചേര്ത്തതല പൂരത്തിന്റെ ചടങ്ങുകള്‍ ആരംഭിക്കുന്നത് തെറിപ്പാട്ടുകളോടു കൂടി ആണ് ।
3,ആയില്യം നാളില്‍ അത് ആരംഭിക്കും ।
4,"മകം , പൂരം എന്നീ നാളുകളിലും തെറിപ്പാട്ടുകള്‍ ഉണ്ടാകും ।"
3,തെറിപ്പാട്ടുകള്‍ പാടുന്നതിന് പ്രത്യേക പരിധികള്‍ ഉണ്ട് ।
5,ക്ഷേത്രത്തിന്റെയോ കാവിന്റെയോ ചുറ്റുപാടുകളില് അല്ലാതെ മറ്റു സ്ഥലങ്ങളില്‍ അത് പാടാറുണ്ടായിരുന്നില്ല ।
