wordcontent,sentences,index
ಪ್ರಮಿತಿಯನ್ನು,ಮೊದಲನೆಯ ಮಹಾಯುದ್ಧದ ನಂತರ ಸ್ವಲ್ಪ ಸಮಯ ಚಿನ್ನದ ಪ್ರಮಿತಿಯನ್ನು ಕೈಬಿಡಲಾಗಿತ್ತು .,3481
ಪ್ರಮಿತಿಯನ್ನು,ನಂತರ ಬಹಳ ದೇಶಗಳು ಅದನ್ನು ಮರು ಆಚರಣೆಗೆ ತಂದಾಗ ನಾಣ್ಯ ಪ್ರಮಿತಿಯನ್ನು ತ್ಯಜಿಸಿ ಗಟ್ಟಿ ಪ್ರಮಿತಿಯನ್ನು ಅಳವಡಿಸಿಕೊಳ್ಳಲಾಯಿತು .,3482
ಪ್ರಮಿತಿಯನ್ನು,ಕಡಿಮೆ ಚಿನ್ನದ ನಿಧಿಯನ್ನು ಹೊಂದಿಯೂ ಈ ಪ್ರಮಿತಿಯನ್ನು ಆಚರಣೆಗೆ ತರಬಹುದಾಗಿರುವುದರಿಂದ ಆರ್ಥಿಕವಾಗಿ ಉತ್ತಮ ಸ್ಥಿತಿಯಲ್ಲಿ ಇಲ್ಲದಿರುವ ದೇಶಕ್ಕೂ ಈ ವ್ಯವಸ್ಥೆಯನ್ನು ಅಳವಡಿಸಿಕೊಳ್ಳಲು ಅವಕಾಶ ಲಭಿಸುತ್ತದೆ .,3511
ಪ್ರಮಿತಿಯನ್ನು,ಒಂದು ದೇಶದ ನಾಣ್ಯವನ್ನು ಚಿನ್ನದ ನಾಣ್ಯ ಪ್ರಮಿತಿ ಅಥವಾ ಚಿನ್ನದ ಗಟ್ಟಿ ಪ್ರಮಿತಿಯನ್ನು ಹೊಂದಿರುವ ಮತ್ತೊಂದು ದೇಶದ ನಾಣ್ಯಕ್ಕೆ ಪರಿವರ್ತಿಸಬಹುದಾದಂತಹ ವ್ಯವಸ್ಥೆಗೆ ಚಿನ್ನದ ವಿನಿಮಯ ಪ್ರಮಿತಿ ಎಂದು ಹೆಸರು .,3519
ಕಷ್ಟ,ತಪ್ಪು ಇಲ್ಲದೆ ಸುಲಭವಾಗಿ ಎಣಿಕೆ ಮಾಡಬಲ್ಲವರು 49.02 ಸ್ವಲ್ಪ ಕಷ್ಟ ಆದರೂ ಎಣಿಕೆ ಮಾಡಬಲ್ಲವರು 20.53 ತಪ್ಪು ಇಲ್ಲದೆ ಭಾಗಶಃ ಎಣಿಕೆ ಮಾಡಿದವರು 11.04 ತಪ್ಪುತಪ್ಪಾಗಿ ಭಾಗಶಃ ಎಣಿಕೆ ಮಾಡಿದವರು 7.45 ಎಣಿಕೆ ಮಾಡಲು ಪ್ರಯತ್ನವನ್ನೇ ಮಾಡದಿದ್ದವರು 12.1 .,111
ಕಷ್ಟ,ಪ್ರಾರಂಭದಲ್ಲಿ ಕಲಿಯುವವರಲ್ಲಿ ಮನೆಮಾಡಿಕೊಂಡಿದ್ದ ನಿರುತ್ಸಾಹವನ್ನು ಹೋಗಲಾಡಿಸುವುದು ಕಷ್ಟ ಆಯಿತು .,171
ಕಷ್ಟ,ಸಂಘಟಿತ ಪ್ರಯತ್ನ ಇಲ್ಲದಿದ್ದರೆ ಉಪಾಧ್ಯಾಯರು ಕಲಿಯುವವರ ಮನೆ ಮನೆಗೆ ಹೋಗಿ ಅವರನ್ನು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಕ್ಕೆ ಸೇರಿಸುವುದು ಕಷ್ಟ ಆಗುತ್ತಿತ್ತು .,212
ಕಷ್ಟ,ಆದ್ದರಿಂದ ಈ ಕೆಲಸ ಅವನಿಗೆ ಕಷ್ಟ ಆಗಲಿಲ್ಲ .,360
ಕಷ್ಟ,"ಸಾಮಾಜಿಕ ಬದಲಾವಣೆಗಳನ್ನು , ವಿಜ್ಞಾನದ ಉಪಯೋಗಗಳನ್ನು , ವೈಜ್ಞಾನಿಕ ಮನೋಧರ್ಮವನ್ನು ಅವರಿಗೆ ವಿವರಿಸುವುದು ಕಷ್ಟ ಇಲ್ಲ .",486
ಕಷ್ಟ,"ಪ್ರಾರಂಭದಲ್ಲಿ ಸ್ವಲ್ಪ ಕಷ್ಟ ಆಗಬಹುದು , ಕೆಡಬಹುದು .",1108
ಸಮುದ್ರ,ಸಾಧಾರಣ ಸಮುದ್ರ ಮಟ್ಟದಿಂದ 900 ಮೀ. ಅಷ್ಟು ಎತ್ತರದವರೆಗೆ ಅಡಿಕೆಯನ್ನು ಬೆಳೆಸಬಹುದು ಆದರೂ ಇದರ ಕೃಷಿಗೆ ಕಡಿಮೆ ಮಟ್ಟವೇ ಅನುಕೂಲ .,866
ಸಮುದ್ರ,ಗೋವಿನ ಕಿವಿಯ ಅರಬ್ಬಿ ಸಮುದ್ರ ಇಲ್ಲಿ ಹರಡಿಕೊಂಡಿದೆ .,1984
ಸಮುದ್ರ,"ಸಮುದ್ರ ಜೀವಿ ಆದ ಸಮುದ್ರದ ಆನೆಮೋನ್ ಎಂಬ ಪ್ರಾಣಿಯ ಸಾರವನ್ನು ತೀರಾ ಕಡಿಮೆ ಪ್ರಮಾಣದಲ್ಲಿ ನಾಯಿಗಳಿಗೆ ಚುಚ್ಚಿದರೆ , ಅವಕ್ಕೆ ಯಾವ ತೊಂದರೆಯೂ ಆಗುವುದಿಲ್ಲ ಎಂದು ಊಹಿಸಿದ್ದ .",5617
ಸಮುದ್ರ,"ಕೇರಳ ಸರಕಾರವು ಬೇಕಲ್ ಕೋಟೆ , ಸಮುದ್ರ ತೀರ ಮತ್ತು ಸಂಬಂಧಿಸಿದ ಪ್ರವಾಸಿ ಕೇಂದ್ರಗಳ ಅಭಿವೃದ್ಧಿಗಾಗಿ ಬೇಕಲ್ ರೆಸಾರ್ಟ್ , ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ರಚನೆ ಮಾಡಿದೆ .",8363
ಸಮುದ್ರ,ಜೊತೆಗೆ ಬೇಕಲ್ ಸಮುದ್ರ ತೀರದ ಸೌಂದರ್ಯ ಹೆಚ್ಚಿಸಲು ಅನೇಕ ಯೋಜನೆಗಳನ್ನು ಪ್ರಾರಂಭಿಸಲಾಗಿದೆ .,8364
ಸಮುದ್ರ,ಬೇಕಲ್ ಸಮುದ್ರ ತೀರದಲ್ಲಿ ಪ್ರವೇಶಕ್ಕಾಗಿ ಒಂದು ರೂಪಾಯಿ ಪ್ರತಿ ವ್ಯಕ್ತಿಯ ದರದಿಂದ ಟಿಕೆಟ್ ತೆಗೆದುಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ .,8369
ಸಮಯ,ಓದು ಬರೆಹದ ಅವಶ್ಯಕತೆ ಅವರಿಗೆ ಅಷ್ಟಾಗಿ ಕಾಣಬರಲಿಲ್ಲ ಜೊತೆಗೆ ಅವರಿಗೆ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗಲು ಸಾಕಷ್ಟು ಸಮಯ ಇಲ್ಲ .,172
ಸಮಯ,ಇದರಿಂದ ಪದಾರ್ಥ ರವಾನೆಯಿಂದ ಉಂಟಾಗುವ ವೆಚ್ಚ ಮತ್ತು ಸಮಯ ಹಾಳಾಗುವಿಕೆಯನ್ನು ತಡೆಗಟ್ಟಬಹುದು .,2378
ಸಮಯ,"ಆಗಿಂದಾಗ್ಗೆ ಕೊಳ್ಳುವ ಪದಾರ್ಥಗಳು ರಸ್ತೆ ಮತ್ತು ರೈಲು ಮಾರ್ಗಗಳಲ್ಲಿ ಬರಬೇಕಾಗಿರುವುದರಿಂದ , ಪದಾರ್ಥಗಳನ್ನು ವಾಹನಗಳಿಂದ ಇಳಿಸಿ ದಾಸ್ತಾನು ವಿಭಾಗಕ್ಕೆ ಒಯ್ಯುವ ಸಮಯ ಮತ್ತು ಖರ್ಚುಗಳನ್ನು ಕಡಿಮೆ ಮಾಡಬೇಕಾಗುತ್ತದೆ .",2385
ಸಮಯ,"ಇದಕ್ಕಾಗಿ ತಯಾರಿಕಾ ಘಟಕದ ವಿವಿಧ ವಿಭಾಗಗಳಿಗೆ ಬೇಕಾಗುವ ಪದಾರ್ಥಗಳನ್ನು ನೇರವಾಗಿ ದಾಸ್ತಾನು ವಿಭಾಗದಿಂದ ಕಳುಹಿಸಬಹುದೇ ಮತ್ತು ಇದರಿಂದ ತಗುಲುವ ಸಮಯ ಮತ್ತು ಸಾರಿಗೆ ಖರ್ಚುಗಳು ಕಡಿಮೆಯೇ ಅಥವಾ ಜಾಸ್ತಿಯೇ ಎನ್ನುವುದರ ವಿವರಗಳನ್ನು ಪರಿಶೀಲಿಸಿ , ದಾಸ್ತಾನು ವಿಭಾಗವನ್ನು ಕೇಂದ್ರೀಕರಿಸಬಹುದೇ ಅಥವಾ ವಿಕೇಂದ್ರೀಕರಿಸಬಹುದೇ ಎನ್ನುವುದನ್ನು ನಿರ್ಧರಿಸಿಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ .",2399
ಸಮಯ,"1 ) ಕೇಂದ್ರೀಕೃತ ದಾಸ್ತಾನು ವಿಭಾಗದಿಂದ ತಯಾರಿಕಾ ಘಟಕಕ್ಕೆ ಆಗಿಂದಾಗ್ಗೆ ಪದಾರ್ಥ ರವಾನೆ ಆಗುವುದರಲ್ಲಿ ಹಾಳು ಆಗುವ ಸಮಯ , ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಯ ಸಮಸ್ಯೆ ಮತ್ತು ಖರ್ಚು ಇರುತ್ತದೆ .",2412
ಸಮಯ,8 ) ಸರಬರಾಜುದಾರರಿಂದ ಪದಾರ್ಥವನ್ನು ತರಿಸಿಕೊಳ್ಳಲು ತೆಗೆದುಕೊಳ್ಳುವ ಸಮಯ .,2524
ವಸ್ತುಗಳನ್ನು,"ವಿಜ್ಞಾನ ಬೆಳೆದಂತೆಲ್ಲಾ ಕೈಕೆಲಸದಿಂದಾಗಿ ಪ್ಲಾಸ್ಟಿಕ್ , ರಬ್ಬರ್ , ಪಾಲಿತೇನ್ ಮೊದಲಾದ ವಸ್ತುಗಳನ್ನು ಬಳಸಿಕೊಂಡು ಯಂತ್ರದಿಂದ ತಯಾರಿಸಿದ ಗೊಂಬೆಗಳು ಜನಪ್ರಿಯ ಆಗುತ್ತಿವೆ .",1046
ವಸ್ತುಗಳನ್ನು,ಇದರಿಂದ ಜನರಲ್ಲಿ ಹೆಚ್ಚು ಹಣ ಸೇರಿ ಅವರ ಬಯಕೆಗಳು ಮತ್ತಷ್ಟು ಹೆಚ್ಚಾಗಿ ಅವರು ಹೆಚ್ಚು ವಸ್ತುಗಳನ್ನು ಬೇಡುತ್ತಾರೆ .,1136
ವಸ್ತುಗಳನ್ನು,"ಬೆಲೆಗಳು ಏರುತ್ತಿದ್ದಾಗ ಗ್ರಾಹಕರು , ವ್ಯಾಪಾರಿಗಳು ಮತ್ತು ಉತ್ಪಾದಕರು ಬೆಲೆಗಳು ಮುಂದೆ ಮತ್ತಷ್ಟು ಏರಬಹುದು ಎಂದು ಹೆಚ್ಚು ವಸ್ತುಗಳನ್ನು ಕೊಂಡು ದಾಸ್ತಾನು ಮಾಡುತ್ತಾರೆ .",1162
ವಸ್ತುಗಳನ್ನು,ಇದರಿಂದ ಉತ್ಪಾದಕರು ವಸ್ತುಗಳನ್ನು ಉತ್ಪಾದಿಸುವುದನ್ನು ನಿಲ್ಲಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತಾರೆ .,1204
ವಸ್ತುಗಳನ್ನು,ಇದರಿಂದ ಉತ್ಪಾದಕರು ಕಡಿಮೆ ವಸ್ತುಗಳನ್ನು ಉತ್ಪಾದಿಸಲು ಯೋಚಿಸುತ್ತಾರೆ .,1206
ವಸ್ತುಗಳನ್ನು,ಆದಾಯ ಕಡಿಮೆ ಆದಂತೆ ಅವರಿಗೆ ವಸ್ತುಗಳನ್ನು ಕೊಳ್ಳುವ ಶಕ್ತಿ ಕಡಿಮೆ ಆಗುತ್ತದೆ .,1210
ಪ್ರಾರಂಭ,"ಆದ್ದರಿಂದ ಗಂಡಸರಿಗೆ 2 , ಹೆಂಗಸರಿಗೆ 1 , ಒಟ್ಟು 3 ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು .",313
ಪ್ರಾರಂಭ,ಪುನಃ 1968ರಲ್ಲಿ ಗಂಡಸರಿಗೆ ಇನ್ನು ಎರಡು ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು .,316
ಪ್ರಾರಂಭ,ಗ್ರಾಮದಲ್ಲಿ ಎರಡು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು .,346
ಪ್ರಾರಂಭ,ಬಾಗಿಮಾವು ಹಳ್ಳಿಯಲ್ಲಿ ಒಂದು ಶಿಕ್ಷಣ ಕೇಂದ್ರ ಪ್ರಾರಂಭ ಆಯಿತು .,396
ಪ್ರಾರಂಭ,ಆ ಗ್ರಾಮದಲ್ಲಿ ಒಂದು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರ ಪ್ರಾರಂಭ ಆಯಿತು .,437
ಪ್ರಾರಂಭ,ಈ ಗುರಿಯನ್ನು ಹೊಂದಿರುವ ಕಾರ್ಯಕ್ರಮ ಭಾರತದ ಆದ್ಯಂತ 1978ನೆಯ ಸಾಲಿನಲ್ಲಿ ವ್ಯಾಪಕವಾಗಿ ಪ್ರಾರಂಭ ಆಯಿತು .,684
ಹಣವು,ಅವಶ್ಯಕತೆಗಿಂತ ಹೆಚ್ಚಿನ ಹಣವು ಚಲಾವಣೆಗೆ ಬಂದಾಗ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .,1123
ಹಣವು,ಈ ಬಗೆಯ ಕಾರ್ಯಕ್ರಮಗಳಿಂದ ಬಂಡವಾಳ ಹೂಡುವಿಕೆಯು ಅಧಿಕಗೊಂಡು ಜನರ ಕೈಯಲ್ಲಿ ಹಣವು ಹೆಚ್ಚಾಗಿ ಸೇರುತ್ತದೆ .,1176
ಹಣವು,ಇದರಿಂದ ಹಣವು ಕೇಂದ್ರ ಬ್ಯಾಂಕಿಗೆ ಹೋಗುತ್ತದೆ .,1287
ಹಣವು,ಅಂದರೆ ಪೇಟೆಯಲ್ಲಿ ಚಲಾವಣೆಯಲ್ಲಿ ಇದ್ದ ಹೆಚ್ಚುವರಿ ಹಣವು ಕೇಂದ್ರ ಬ್ಯಾಂಕಿಗೆ ಬರುತ್ತದೆ .,1288
ಹಣವು,"ಈ ರೀತಿ ಕೇಂದ್ರ ಬ್ಯಾಂಕು ಬ್ಯಾಂಕು ದರವನ್ನು ಏರಿಸುವ ಮೂಲಕ , ಸಾಲ ಪತ್ರಗಳನ್ನು ಮಾರಾಟ ಮಾಡುವ ಮೂಲಕ , ಆಯ್ದ ಸಾಲ ನಿಯಂತ್ರಣದ ಮೂಲಕ ಹಣವು ಹೆಚ್ಚಾಗಿ ಜನರ ಕೈ ಸೇರದಂತೆ ಮಾಡಿ ವಸ್ತುಗಳ ಮೇಲೆ ಇರುವ ಬೇಡಿಕೆಯ ಒತ್ತಡವನ್ನು ಕಡಿಮೆ ಆಗುವಂತೆ ಮಾಡಬಹುದು .",1293
ಹಣವು,ಪದಾರ್ಥಗಳನ್ನು ಹಣ ಕೊಟ್ಟು ಕೊಂಡಿರುವುದರಿಂದ ಹಣವು ಪದಾರ್ಥ ರೂಪದಲ್ಲಿ ಇರುತ್ತದೆ .,3026
ಸಾಲ,ಓದುಬರೆಹ ಸಾಲ ಮತ್ತು ಇತರ ಸವಲತ್ತುಗಳನ್ನು ಒದಗಿಸಲು ಅವಕಾಶ ಕಲ್ಪಿಸಬೇಕು .,195
ಸಾಲ,"ಹಣದ ಪೂರೈಕೆ ಅಧಿಕ ಆಗುವುದು , ಖಾಸಗಿ ಮತ್ತು ಸರಕಾರಿ ವಲಯಗಳ ವೆಚ್ಚಗಳು ಏರುವುದು , ಇವುಗಳ ಜೊತೆಗೆ ಬ್ಯಾಂಕುಗಳು ಹೆಚ್ಚಾಗಿ ಸಾಲ ಕೊಡುವುದು ವಿದೇಶಿಯರಿಂದ ದೇಶೀಯ ವಸ್ತುಗಳಿಗೆ ಬೇಡಿಕೆ ಹೆಚ್ಚಾಗುವುದು ಇತ್ಯಾದಿ ಅಂಶಗಳು ಹಣದುಬ್ಬರಕ್ಕೆ ಕಾರಣ ಆಗುತ್ತವೆ .",1161
ಸಾಲ,"ಆಗ ಸರಕಾರವು ಕೇಂದ್ರ ಬ್ಯಾಂಕಿನಿಂದ ಸಾಲ ಪಡೆದು , ಕೊರತೆ ಹಣ ವಿನಿಯೋಗವನ್ನು ಮಾಡಬೇಕಾಗುತ್ತದೆ .",1182
ಸಾಲ,"ಸರಕಾರದ ವೆಚ್ಚವು ಅಧಿಕಗೊಳ್ಳುವುದರಿಂದ ಅದು ಹೆಚ್ಚಿನ ತೆರಿಗೆಗಳನ್ನು ವಿಧಿಸಬೇಕಾಗುತ್ತದೆ , ಅಲ್ಲದೆ ಹಣದ ಕೊರತೆ ತುಂಬಲು ಸಾಲ ಮಾಡಬೇಕಾಗುತ್ತದೆ .",1243
ಸಾಲ,ಬಡ್ಡಿ ಹೆಚ್ಚಾದಾಗ ಸಾಲ ಪಡೆಯುವುದು ಕಡಿಮೆ ಆಗುತ್ತದೆ .,1270
ಸಾಲ,ಹೆಚ್ಚಿನ ಬಡ್ಡಿ ಕೊಟ್ಟು ಬ್ಯಾಂಕುಗಳಿಂದ ಸಾಲ ಪಡೆಯಲು ಜನರು ಮುಂದೆ ಬರುವುದಿಲ್ಲ .,1274
ಮಂದಿ,ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ ಕೇವಲ 3000 ಮಂದಿ ಅಕ್ಷರಸ್ಥ್ದರು ಆಗಿದ್ದರು .,18
ಮಂದಿ,"59-60ನೆಯ ಸಾಲಿನಲ್ಲಿ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ದ್ವಿಗುಣ ಆಯಿತು ; ಅಂದರೆ 21,000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .",20
ಮಂದಿ,"ಅವರ ಪೈಕಿ 11,000 ಮಂದಿ ಹೆಂಗಸರು .",21
ಮಂದಿ,109000 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .,42
ಮಂದಿ,ಇಡೀ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಆ ವರ್ಷ 486378 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ಆದರು .,55
ಮಂದಿ,ಸುಮಾರು 20 ಲಕ್ಷ ಮಂದಿ ವಯಸ್ಕರು ಓದುಬರೆಹ ಕಲಿತರು .,85
ವ್ಯವಹಾರದ,ಇದರಿಂದ ವ್ಯವಹಾರದ ಎಲ್ಲ ಬಗೆಯ ಲೆಕ್ಕಗಳನ್ನು ನಿಖರವಾಗಿ ಬರೆದಿಡಲು ಸಾಧ್ಯ ಆಯಿತು .,3277
ವ್ಯವಹಾರದ,"ಒಂದು ಸ್ಪೈಸರ್ ಮತ್ತು ಪೆಗ್ಲರ್ ಎಂಬವರ ಪ್ರಕಾರ ಲೆಕ್ಕ ಪರಿಶೋಧನೆ ಎಂದರೆ ' ಲೆಕ್ಕ ಪರಿಶೋಧಕನು ತನಗೆ ಲಭ್ಯ ಆದ ಮಾಹಿತಿಯಿಂದ ಮತ್ತು ತನಗೆ ನೀಡಿದ ವಿವರಣೆಯಿಂದ ಹಾಗೂ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳು ಒದಗಿಸಿದ ವಿವರಗಳಿಂದ , ಒಂದು ವ್ಯಾಪಾರಿ ಸಂಸ್ಥೆಯ ಅಢಾವೆ ಪತ್ರಿಕೆಯು ವ್ಯವಹಾರದ ನೈಜ ಆರ್ಥಿಕ ಸ್ಥಿತಿಗತಿಯನ್ನು ಬಿಂಬಿಸುವಂತೆ ತಯಾರಿಸಲ್ಪಟ್ಟಿದೆಯೇ ಇಲ್ಲವೇ ?",3296
ವ್ಯವಹಾರದ,"7 ಜೆ. ಆರ್. ಬಾಟ್ಲಿಬಾಯರವರ ಪ್ರಕಾರ ಲೆಕ್ಕ ಪರಿಶೋಧನವು , ಲಾಭ ನಷ್ಟದ ಖಾತೆಯು ಬಿಂಬಿಸುವ ಒಂದು ನಿರ್ದಿಷ್ಟ ಅವಧಿಯ ವ್ಯವಹಾರದ ಪರಿಣಾಮಗಳು ಹಾಗೂ ಅಢಾವೆ ಪತ್ರಿಕೆಯು ತೋರಿಸುವ ಹಣಕಾಸಿನ ಸ್ಥಿತಿಗತಿಗಳು ಸರಿಯಾಗಿ ಮತ್ತು ಸಮರ್ಪಕವಾಗಿ ನಿರ್ಧರಿಸಲ್ಟಟ್ಟಿವೆಯೇ ಹೇಗೆ ಎಂಬುದನ್ನು ಕಂಡುಹಿಡಿಯುವುದಾಗಿದೆ .",3304
ವ್ಯವಹಾರದ,"ಅಲ್ಲದೆ ಅವುಗಳು ಜವಾಬ್ದಾರಿಯುತ ವ್ಯಕ್ತಿಗಳಿಂದಲೇ ತಯಾರಿಸಲ್ಪಟ್ಟಿವೆಯೋ ಹೇಗೆ ಎಂಬುದನ್ನು ಕಂಡುಹಿಡಿಯುವ ಉದ್ದೇಶದಿಂದ , ವ್ಯವಹಾರದ ಕಾಗದ ಪತ್ರಗಳನ್ನು ಹಾಗೂ ಜಮಾ ಖರ್ಚಿನ ಪಾವತಿಗಳ ಸಹಾಯದಿಂದ ಬರೆಯಲ್ಪಟ್ಟ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳನ್ನು ಈ ಕಾಗದ ಪತ್ರಗಳ ಒಂದಿಗೆ ಕೂಲಂಕಷವಾಗಿ ಮತ್ತು ಸೂಕ್ಷ್ಮವಾಗಿ ಪರಿಶೀಲಿಸುವುದಾಗಿದೆ .",3305
ವ್ಯವಹಾರದ,3 ಲಾಭ ನಷ್ಟದ ಖಾತೆಯು ಪ್ರತಿಬಿಂಬಿಸುವ ಒಂದು ನಿರ್ದಿಷ್ಟ ಅವಧಿಯ ವ್ಯವಹಾರದ ಪರಿಣಾಮಗಳು ಮತ್ತು ಅಢಾವೆ ಪತ್ರಿಕೆಯು ತೋರಿಸುವ ಹಣಕಾಸಿನ ಪರಿಸ್ಥಿತಿಯು ಸರಿ ಆಗಿ ಮತ್ತು ಸಮರ್ಪಕ ಆಗಿ ಆಗಿವೆ ಎಂಬುದು ಲೆಕ್ಕ ಪರಿಶೋಧಕನಿಗೆ ತೃಪ್ತಿ ಆಗಿರಬೇಕು .,3310
ವ್ಯವಹಾರದ,"ಲೆಕ್ಕತಜ್ಞನು ಜಮಾಖರ್ಚು ಬರೆಯುವ ಗುಮಾಸ್ತನ ಕಾರ್ಯವನ್ನು ತನಿಖೆ ಮಾಡಿ , ವ್ಯವಹಾರದ ಅಂಕಿ ಅಂಶಗಳನ್ನು ಸಮಂಜಸವಾಗಿ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳಲ್ಲಿ ದಾಖಲು ಮಾಡಲಾಗಿದೆ ಎಂಬುದರ ಬಗ್ಗೆ ತೃಪ್ತಿ ಹೊಂದಬೇಕು .",3334
ಇರಬಹುದು,ಎಲ್ಲೋ ಒಬ್ಬರು ಇಂಥ ಕೆಲಸಗಳಲ್ಲಿ ತಮ್ಮನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ತೊಡಗಿಸಿಕೊಂಡು ಎಲೆಮರೆಯ ಹೂವಿನಂತೆ ಇರಬಹುದು .,586
ಇರಬಹುದು,ಕೆಲವು ಬಾರಿ ಹಣದುಬ್ಬರ ಇದ್ದರೂ ಬೆಲೆಗಳು ಏರದೇ ಇರಬಹುದು .,1129
ಇರಬಹುದು,"' ಅ ' ಎನ್ನುವುದು ಉಪಯೋಗಿಸುವ ಮುಖ್ಯ ಪದಾರ್ಥದ ಒಂದನೇ ದರ್ಜೆ ಶೀಟ್ , ' 8 ' ಎನ್ನುವುದು ಎಂಟು ಅಂಗುಲ ಉದ್ದದ ಸಂಕೇತ ಇರಬಹುದು .",2461
ಇರಬಹುದು,"ಉದಾ : ಅ2 ಸಂಕೇತದಲ್ಲಿ ' ಅ ' ಎನ್ನುವುದು ಮೊಳೆ ಆಗಿದ್ದು , ಸಂಖ್ಯೆ ' 2 ' ಎನ್ನುವುದು 2 ಅಂಗುಲ ಉದ್ದ ಇರಬಹುದು .",2496
ಇರಬಹುದು,ದಾಸ್ತಾನು ಅಧಿಕಾರಿಯು ದಾಖಲೆಯ ಆಧಾರದ ಮೇಲೆ ಪದಾರ್ಥ ಕೋರಿಕೆ ಪತ್ರವನ್ನು ಸಲ್ಲಿಸುತ್ತ ಇರಬಹುದು .,2585
ಇರಬಹುದು,ಸಣ್ಣ ಉದ್ಯಮಗಳಲ್ಲಿ ಈ ಪದ್ಧತಿಯ ಕ್ರಮ ಇರಬಹುದು .,2601
ಆಗಿವೆ,ಕಲಿಯುವವರನ್ನು ಪ್ರೋತ್ಸಾಹಿಸಲು ಕೆಳಗೆ ಕೆಲವು ಸಲಹೆಗಳು ಸೂಚಿತ ಆಗಿವೆ .,182
ಆಗಿವೆ,ಇಂದಿಗೆ ಅವು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕಾರ್ಯಕರ್ತರಿಗೆ ಹೇಗೆ ದಾರಿದೀಪ ಆಗಿವೆ ಎಂಬುದನ್ನು ' ವಯಸ್ಕರ ಶಿಕ್ಷಣ ನಡೆದು ಬಂದ ದಾರಿ ' ಎಂಬ ಅಧ್ಯಾಯದಲ್ಲಿ ಸೂಚ್ಯವಾಗಿ ಕೊಟ್ಟಿದೆ .,661
ಆಗಿವೆ,ಇದುವರೆಗೆ 56 ಮೌಲ್ಯಮಾಪನ ವರದಿಗಳು ಪ್ರಕಟ ಆಗಿವೆ .,686
ಆಗಿವೆ,ಏಷ್ಯಾ ಖಂಡದಲ್ಲಿ ಮೂರು ಸಂಸ್ಥೆಗಳು ಯೂನೆಸ್ಕೊ ಆಗಿವೆ .,770
ಆಗಿವೆ,ಇಲ್ಲಿ ಬೌದ್ಧ ಶಿಲೆಗಳು ಪತ್ತೆ ಆಗಿವೆ .,1533
ಆಗಿವೆ,ರಂಗನಾಥಸ್ವಾಮಿ ಮತ್ತು ಪಟ್ಟದ ಎಲ್ಲಮ್ಮ ದೇವಾಲಯಗಳು ಹತ್ತಿರದಲ್ಲಿ ಇರುವ ಪ್ರೇಕ್ಷಣೀಯ ಸ್ಥಳಗಳು ಆಗಿವೆ .,1538
ಮತ್ತೆ,ಧಾರ್ಮಿಕ ಗ್ರಂಥಗಳನ್ನು ಅವಲೋಕಿಸುವ ಆಸೆ ಮತ್ತೆ ಕೆಲವರಿಗೆ .,311
ಮತ್ತೆ,ಮತ್ತೆ ಕೆಲವರು ಆತನನ್ನು ಕಲಿಯಲು ಪ್ರೋತ್ಸಾಹಿಸಿದರು .,440
ಮತ್ತೆ,ಕೆಲವರು ಕೃಷಿಕರು ಮತ್ತೆ ಕೆಲವರು ಇತರ ಕಸುಬುಗಳಲ್ಲಿ ತೊಡಗಿರುವರು .,935
