senlen,sentences
14,ಇವುಗಳಿಗೆ ಹಾರುವ ಸಾಮರ್ಥ್ಯ ಹೆಚ್ಚಾಗಿಲ್ಲ ಮತ್ತು ಕಾಡು ಕೋಳಿಗಳು ಒಂದು ಸಲಕ್ಕೆ 8ರಿಂದ 12ರವರೆಗೆ ಮೊಟ್ಟೆ ಇಡುತ್ತವೆ .
10,ನಾವು ಸಾಕುತ್ತಿರುವ ನಾಡು ಕೋಳಿಗಳು ದಿನಕ್ಕೆ ಒಂದರಂತೆ 20ರವರೆಗೆ ಮೊಟ್ಟೆ ಇಡುತ್ತವೆ .
8,ಕೆಲವು ತಿಂಗಳ ನಂತರ ಮತ್ತೆ ಮೊಟ್ಟೆ ಇಡಲು ಪ್ರಾರಂಭಿಸುತ್ತವೆ .
10,ಆದರೆ ಈಗಿನ ಫಾರಂ ಕೋಳಿಗಳು ವರ್ಷವೊಂದಕ್ಕೆ ಸುಮಾರು 240ರವರೆಗೆ ಮೊಟ್ಟೆ ಇಡುವುವು .
11,ವೈಜ್ಞಾನಿಕ ರೀತಿಯಲ್ಲಿ ಅವನ್ನು ಸಾಕಿದರೆ ಅವೂ ಸಹ ಅದೇ ರೀತಿಯಲ್ಲಿ ಮೊಟ್ಟೆ ಇಡುವುವು .
8,ಕೋಳಿಗಳನ್ನು ಎಲ್ಲರೂ ಸಾಕುವುದು ಅವುಗಳ ಮೊಟ್ಟೆ ಮತ್ತು ಮಾಂಸಕ್ಕಾಗಿ .
8,ಕೋಳಿ ಸಾಕಣೆಯ ಪ್ರಚಾರ ಈಗ ಎಲ್ಲಾ ಮಟ್ಟದಲ್ಲೂ ಹೆಚ್ಚುತ್ತಲಿವೆ .
15,"ಕೋಳಿಯ ತಳಿಗಳಲ್ಲಿ ಅನೇಕ ಬಗೆ ಇದ್ದರೂ ಕೆಲವು ತಳಿಗಳು ಪ್ರತಿ ದಿನವೂ ಒಂದರಂತೆ , ವರ್ಷಪೂರ್ತಿ ಮೊಟ್ಟೆ ಇಡುವುವು ."
12,ಈ ಸುಧಾರಿತ ತಳಿಗಳನ್ನು ಪರದೇಶಗಳಿಂದ ತರಿಸಿ ನಮ್ಮ ರೈತರಿಗೆ ಕೊಡುವುದು ಸರ್ಕಾರದ ಗುರಿ ಆಗಿದೆ .
15,ನಮ್ಮ ರೈತರು ತಮ್ಮ ವಿರಾಮ ವೇಳೆಯಲ್ಲೇ ಸ್ವಲ್ಪ ಶ್ರಮ ವಹಿಸಿದರೆ ಖಂಡಿತ ಇದು ಒಂದು ಲಾಭದಾಯಕ ಕಸುಬು ಆಗುತ್ತದೆ .
15,"ಇವುಗಳಿಂದ ನಾವು ಪಡೆಯುವ ಮೊಟ್ಟೆ ಮತ್ತು ಮಾಂಸ ಒಂದು ಪಾಲು ಆದರೆ , ಸಿಗುವ ಗೊಬ್ಬರವೂ ಅಷ್ಟೇ ಶ್ರೇಷ್ಠ ."
7,ಅಲ್ಲದೆ ಪುಕ್ಕಗಳನ್ನು ಮಕ್ಕಳ ಕೆಲವು ಆಟಿಕೆಗಳಲ್ಲಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ .
6,ಆದುದರಿಂದ ಇವುಗಳ ಸಾಕಣೆಯು ರೈತರಿಗೆ ಲಾಭದಾಯಕ .
14,ಸರ್ವೇ ಸಾಧಾರಣವಾಗಿ ನಮ್ಮ ಹಳ್ಳಿಗಳಲ್ಲಿ ಪ್ರತಿಯೊಂದು ಮನೆಯಲ್ಲೂ ಕೋಳಿಯನ್ನು ಸಾಕುವುದು ನಮ್ಮ ಪೂರ್ವಿಕರಿಂದ ಬಂದ ಒಂದು ಕಸುಬು .
13,ಈ ನಾಡು ಕೋಳಿಗಳನ್ನು ಸಾಕುವುದು ಅವುಗಳ ಮಾಂಸಕ್ಕಾಗಿ ಮತ್ತು ಮೊಟ್ಟೆಗಳನ್ನು ಮರಿ ಮಾಡಿಸುವುದು ಎಲ್ಲರ ವಾಡಿಕೆ .
12,ಈ ವಾಡಿಕೆಯಲ್ಲಿ ಸಾಧಾರಣವಾಗಿ ಮರಿಗಳಿಗೆ ಹೆಚ್ಚು ಆಹಾರ ದೊರೆತರೆ ಅವುಗಳ ಬೆಳವಣಿಗೆಯೂ ಅಷ್ಟೇ ಪ್ರಯೋಜನಕಾರಿ .
22,"ಹೆಚ್ಚು ಆಹಾರವು ಮರಿಗಳಿಗೆ ಮಾತ್ರ ದೊರಕಲು ಈ ಚಿತ್ರದಲ್ಲಿ ತೋರಿಸಿರುವ ತಂತಿ ಬಲೆಯ ವಿನ್ಯಾಸವನ್ನು ಮಾಡಿ , ಸುಮಾರು 20 ಕೋಳಿ ಮರಿಗಳು ಇರುವ ಕಡೆ ಬಳಸುವ ಸಾಧನ ."
8,ತಂತಿ ಬಲೆಯ ಚೌಕಟ್ಟಿನ ಸಾಧನಕ್ಕೆ ಬೇಕಿರುವ ಸಲಕರಣೆಗಳು : .
39,"ತಂತಿ ಬಲೆ 3 ' 3 ' , ಚೌಕಟ್ಟಿನ ಮರದ ದಪ್ಪ 3 ' 2 ' NULL , ಮೇಲ್ಭಾಗದ ಬಿಗಿಯುವ ಚೌಕಟ್ಟಿನ ಮರದ ದಪ್ಪ 2 ' 2 ' NULL , 16 ತಿರುಪುಗಳು ಮತ್ತು 6 ಅಂಗುಲ ಎತ್ತರದ 4 ಪಾದಗಳು ಮತ್ತು ತಂತಿ ಮೊಳೆಗಳು ."
6,ಸಾಧಾರಣವಾಗಿ ಕೋಳಿಗಳು ಗುಂಪು ಆಗಿಯೇ ಇರುತ್ತವೆ .
12,ಎಲ್ಲಾ ಪ್ರಾಣಿಗಳಂತೆಯೇ ಇವೂ ಸಹ ಮೇವು ಎರೆದಾಗ ಆದಷ್ಟು ಜಾಗ್ರತೆಯಿಂದ ಹೊಟ್ಟೆ ತುಂಬಿಸಿಕೊಳ್ಳುವುದು ಸಹಜ .
12,ಆದರೆ ಮರಿಗಳ ಜೊತೆಗೆ ಇರುವ ತಾಯಿ ಕೋಳಿ ಮಾತ್ರ ಮರಿಗಳ ಜೊತೆಗೂಡಿ ಅವುಗಳಿಗೆ ತಿನ್ನಿಸುತ್ತದೆ .
8,ಗುಂಪಾಗಿ ಬೆಳೆಯುವ ಕೋಳಿ ಮರಿಗಳಿಗೆ ಸರಿಯಾಗಿ ಮೇವು ದೊರೆಯಲಾರದು .
9,ಚಿತ್ರದಲ್ಲಿ ತೋರಿಸಿರುವ ತಂತಿ ಬಲೆಯ ಚೌಕಟ್ಟಿನಿಂದ ಈ ತೊಂದರೆಯನ್ನು ತಡೆಗಟ್ಟಬಹುದು .
12,"ಈ ಚೌಕಟ್ಟಿನ ಒಳಭಾಗದಲ್ಲಿ ಮೇವನ್ನು ಇಟ್ಟಾಗ , ದೊಡ್ಡ ಕೋಳಿಗಳು ಪ್ರವೇಶಿಸುವುದು ಸಾಧ್ಯ ಆಗುವುದಿಲ್ಲ ."
6,ಏಕೆಂದರೆ ಎತ್ತರ 5 ' ಮಾತ್ರ .
14,ಈ ಸಾಧನದಿಂದ ಮರಿಗಳಿಗೆ ಮಾತ್ರ ಪ್ರವೇಶ ಸಾಧ್ಯ ಆಗುವುದರಿಂದ ಅವುಗಳು ಚೆನ್ನಾಗಿ ತಿಂದು ಬೆಳೆಯಲು ಅನುಕೂಲ ಆಗುತ್ತದೆ .
11,ಬಿಡುವಿನ ವೇಳೆಗೆ ಒಂದು ಹೊಸ ಹವ್ಯಾಸವಾಗಿ ಕರ್ನಾಟಕ ಮೊದಲಿನಿಂದಲೂ ಚಿತ್ರಕಲೆಗೆ ಪ್ರಾಮುಖ್ಯತೆ ನೀಡಿದೆ .
8,ಆಧುನಿಕತೆ ನಮ್ಮ ಪ್ರಾಚೀನ ಚಿತ್ರಕಲೆಯ ಮೇಲೆ ಮಹತ್ಪರಿಣಾಮ ಬೀರಿದೆ .
8,ವರ್ಣರಂಜಿತ ಚಿತ್ರಗಳ ತಯಾರಿಕೆಯಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ಅನೇಕ ಪ್ರಯೋಗಗಳನ್ನು ನಡೆಸಲಾಗಿದೆ .
7,ಚಿತ್ರಿಸುವುದು ಕಲಾವಿದರಿಂದಲೇ ಸಾಧ್ಯ ಎನ್ನುವುದು ಎಲ್ಲರ ನಂಬಿಕೆ .
10,"ಇದು ನಿಜ , ಆದರೂ ಸುಲಭ ರೀತಿಯ ಕೆಲವು ವಿಧಾನಗಳು ಇವೆ ."
13,ಯಾವುದೇ ಪರಸ್ಪರ ಅನುರೂಪತೆಯ ವರ್ಣರಂಜಿತ ಚಿತ್ರಗಳು ಬಹಳ ಸುಂದರ ಆಗಿರುತ್ತವೆ ಎನ್ನುವುದು ಇದರ ಹಿಂದಿನ ಸಿದ್ಧಾಂತ .
13,ಈ ಪರಸ್ಪರ ಅನುರೂಪತೆಯ ಚಿತ್ರಗಳಿಗೆ ಸರಿ ಹೊಂದುವ ಬಣ್ಣಗಳನ್ನು ಅಳವಡಿಸಿದರೆ ಉತ್ತಮ ಕಲಾಕೃತಿಗಳು ಸಿದ್ಧ ಆಗುತ್ತವೆ .
14,"ಈ ಕಲೆಗೆ ಬೇಕಿರುವ ವಸ್ತುಗಳು ಎಂದರೆ ವಿವಿಧ ಬಣ್ಣದ ಶಾಯಿ , ಕುಂಚಗಳು ಮತ್ತು ಬಿಳಿ ಕಾಗದ ."
7,ಸಿದ್ಧಪಡಿಸಿಟ್ಟುಕೊಂಡಿರುವ ಬಿಳಿ ಹಾಳೆಯನ್ನು ಮಧ್ಯಭಾಗಕ್ಕೆ ಸರಿಯಾಗಿ ಮಡಿಸಬೇಕು .
17,"ಅನಂತರ ಹಾಳೆಯನ್ನು ಚಪ್ಪಟೆ ನೆಲದ ಮೇಲೆ ಅಥವಾ ಮೇಜಿನ ಮೇಲೆ ಇರಿಸಿ , ಹಾಳೆಯ ಮೇಲೆ ಶಾಯಿಯನ್ನು ಕುಂಚಗಳ ಸಹಾಯದಿಂದ ಸಿಂಪಡಿಸಬೇಕು ."
9,ಸಿಂಪಡಿಸುವಾಗ ನಾವು ಗಮನದಲ್ಲಿ ಇಡಬೇಕಾದ ವಿಷಯ ಎಂದರೆ ಬಣ್ಣಗಳ ಸಂಯೋಜನೆ .
12,"ಪ್ರಾರಂಭದಲ್ಲಿ ಒಂದೇ ಉಪಯೋಗಿಸಿಕೊಂಡು , ರೂಢಿಯಾದ ಮೇಲೆ ಬೇರೆ ಬೇರೆ ಬಣ್ಣದ ಶಾಯಿಯನ್ನು ಬಳಸಬಹುದು ."
14,ಹಾಳೆಯ ಮೇಲೆ ಬೇಕಿರುವ ಭಾಗಕ್ಕೆ ಸಿಂಪಡಿಸಿದ ಮೇಲೆ ಪುನಃ ಹಾಳೆಯನ್ನು ಮೊದಲೇ ಮಡಿಸಿರುವ ಭಾಗಕ್ಕೆ ಸರಿಹೊಂದುವಂತೆ ಮಡಿಸಬೇಕು .
9,ಹಾಳೆಯ ಮೇಲ್ಭಾಗದಲ್ಲಿ ಶಾಯಿಯನ್ನು ಒಂದೇ ಸಮನೆ ಹರಡುವಂತೆ ಕೈಯಿಂದ ಒತ್ತಬೇಕು .
9,ಹಾಳೆಯ ಮಧ್ಯಭಾಗದಲ್ಲಿ ಇರುವ ಶಾಯಿಯು ವಿಚಿತ್ರವಾಗಿ ಎರಡು ಭಾಗದಲ್ಲೂ ಹರಡುವುದು .
17,ಶಾಯಿ ಪೂರ್ಣವಾಗಿ ಹರಡಿದೆ ಎಂದು ತಿಳಿದ ಮೇಲೆ ಮಡಿಸಿರುವ ಹಾಳೆಯನ್ನು ತೆಗೆದಾಗ ನಮಗೆ ಗೋಚರ ಆಗುವುದು ಸುಂದರ ಪರಸ್ಪರ ಅನುರೂಪತೆಯ ಚಿತ್ರ .
17,"ತಾನೇ ವೇಷ ಮರೆಸಿಕೊಂಡು ಬೇರೆ ರೀತಿಯ ಕೇಶಾಲಂಕಾರ ಮಾಡಿಕೊಂಡು , ರಾಜನಿಗೂ ಅಫೀಮು ಕೊಟ್ಟು , ತನ್ನ ಮನಃಕಾಮನೆಯನ್ನು ಏಕೆ ಪೂರೈಸಿಕೊಳ್ಳಬಾರದು ?"
12,"ಆದರೆ , ಹಾಗೆ ಹೇಳಿದ್ದರೆ ರಾಣಿಗೆ ತನ್ನ ವಿಷಯವನ್ನು ತಾರ್ಕ್ಷ್ಯನಿಗೆ ಸೂಚಿಸುವುದು ಅನಿವಾರ್ಯ ಆಗುತ್ತಿತ್ತು ."
6,' ತಾವೇ ಬೇಕಾದದ್ದನ್ನು ತರ್ಕಿಸಿಕೊಳ್ಳಲಿ ' .
7,ನನ್ನ ನಾಲಗೆ ಜಾರತಕ್ಕದ್ದಲ್ಲ ಎಂಬುದೇ ಅವಳ ನಿರ್ಧಾರ .
6,ತಾರ್ಕ್ಷ್ಯ ತನ್ನ ಸಂದೇಹಗಳನ್ನು ಸ್ಪಷ್ಟವಾಗಿ ಹೇಳಿದ .
13,"ತಂದ ಕುಮಾರ್ತಿ ಕಾಲಿಯನ ತಂಗಿಯೇ ಆಗಿದ್ದರೆ , ಅದರಿಂದ ಉದ್ಭವ ಆಗುವ ಸಮಸ್ಯೆಗಳು ತುಂಬಾ ಇವೆ ."
5,ಇಷ್ಟೇ ಹೇಳಿ ಮನೆಗೆ ತೆರಳಿದ .
23,"ಮರುದಿನ ಮುಂಜಾನೆ ಪಹರೆಯ ರಾಹುತ ಕರೆಯಲು ಬಂದಾಗ ' ಪಹರೆ ಬಿಟ್ಟು ಏಕೆ ಬಂದಿ ? ' ಎಂದು ಗಡುಸಾಗಿಯೇ ಕೇಳಿ , ಅವನ ಜೊತೆಗೆ ತಾರ್ಕ್ಷ್ಯ ಆಮ್ರವನಕ್ಕೆ ಓಡಿಬಂದ ."
5,ಆಗಾಗಲೇ ಹಕ್ಕಿಗಳು ಮಾಯ ಆಗಿದ್ದವು .
8,ರಾತ್ರಿ ನಿದ್ರೆ ಇಲ್ಲದೆ ಮಹಾರಾಜರು ಇನ್ನೂ ಮಲಗಿಯೇ ಇದ್ದರು .
18,' ನಾನು ಬಂದಿದ್ದೆನು ಎಂದು ಮಹಾರಾಜರಿಗೆ ಎದ್ದ ಮೇಲೆ ತಿಳಿಸು ! ' ಎಂದು ಹೇಳಿ ಮಹಾರಾಣಿಯವರಿಗೆ ವರದಿ ಸಲ್ಲಿಸಲು ಅಯೋಧ್ಯೆಗೆ ಓಡಿದನು .
8,"' ಮಹಾರಾಣಿ , ಕಾಲಿಯ ಮಾಯ ಆಗಿದ್ದಾನೆ ' ."
5,ಆ ಕುಮಾರ್ತಿಯೂ ಮಾಯ ಆಗಿದ್ದಾಳೆ .
13,' ನನ್ನ ಅಚಾತುರ್ಯ ! ನನ್ನ ಹಣೆಬರಹ ! ' ಎಂದು ಅಕ್ಕಸದಿಂದ ಹಣೆ ಬಡಿದುಕೊಂಡನು .
5,ಅಂಥ ಅಚಾತುರ್ಯ ಏನು ಆಯಿತು ?
9,ನಾನು ನಮ್ಮ ಊರಿಗೆ ನನ್ನ ಜನರಿಗೆ ಮುಖ ಹೇಗೆ ತೋರಿಸಲಿ ?
6,"ಶಾಂತನಾಗು , ವಿಚಾರಕ್ಕೆ ಸಮಯ ಕೊಡು ."
7,"ಕಾಲಿಯನ ಊರು ಯಾವುದು , ನೆನಪು ಇದೆಯೇ ?"
3,ಅಮರು ಗ್ರಾಮ .
9,ದೇವದೇಮ ಮಹರ್ಷಿಗಳು ಮಂಗಳವಾರದ ದಿನ ಪ್ರಶ್ನೆಗೆ ನಿಷಿದ್ಧ ಎಂದು ವಿಧಿಸಿದ್ದರು .
8,"ಅಂದು ಮಂಗಳವಾರ , ಪ್ರಶ್ನೆ ಕೇಳುವ ಜನರು ಇರುವುದಿಲ್ಲ ."
6,ಅಂದೇ ಕಾಲಿಯಾ ಅವರ ಆಶ್ರಮಕ್ಕೆ ಬಂದನು .
5,ನಾನು ಧರ್ಮ ಚರ್ಚೆಗೆ ಬಂದಿದ್ದೇನೆ .
20,"ಮಕ್ಕಳ ಫಿರಂಗಿಯಲ್ಲಿ ನಮ್ಮ ಪೂರ್ವಿಕರು ಬಳಸುತ್ತಿದ್ದ ಆಯುಧ ಎಂದರೆ ಬಿಲ್ಲು , ಬತ್ತಳಿಕೆ , ಕತ್ತಿ , ಗುರಾಣಿ , ಈಟಿ , ಗದೆ ಇತ್ಯಾದಿ ."
7,ಇವುಗಳನ್ನು ಬಳಸಿ ಶಕ್ತಿಯ ಪ್ರದರ್ಶನವನ್ನು ಯುದ್ಧಗಳಲ್ಲಿ ತೋರಿಸುತ್ತಿದ್ದರು .
11,ಆದರೆ ಕಾಲ ಕಳೆದಂತೆ ಕೆಲವು ಸುಧಾರಿತ ಆಯುಧಗಳು ಪರಕೀಯರಿಂದ ನಮ್ಮಲ್ಲಿಯೂ ಬಳಕೆಗೆ ಬಂದವು .
8,ಆ ಸುಧಾರಿತ ಆಯುಧಗಳು ಎಂದರೆ ಬಂದೂಕು ಮತ್ತು ಫಿರಂಗಿ .
10,ಫಿರಂಗಿಯ ಬಳಕೆಯು 19ನೆಯ ಶತಮಾನದ ಕೊನೆಯವರೆಗೂ ಇತ್ತು ಎನ್ನುವುದಕ್ಕೆ ಆಧಾರಗಳು ಇವೆ .
13,"ಫಿರಂಗಿಗಳಿಗೆ ಮದ್ದು ಗುಂಡನ್ನು ತುಂಬಿ , ಫಿರಂಗಿಯ ಮೇಲ್ಭಾಗದ ಕಿಂಡಿಯ ಮೂಲಕ ಬೆಂಕಿಯನ್ನು ಇಟ್ಟು ಹಾರಿಸುತ್ತಿದ್ದರು ."
9,ಈ ಫಿರಂಗಿಯ ಆಧಾರದ ಮೇಲೆ ಇಲ್ಲಿಯ ಆಟಿಕೆಯನ್ನು ರಚಿಸಲು ಆಗಿದೆ .
7,ಯಾವುದೇ ಕೆಲಸದಲ್ಲಿ ಗುರಿ ಬಹಳ ಮುಖ್ಯ ಆದದ್ದು .
7,ಮಕ್ಕಳಲ್ಲಿ ಈ ಅಭ್ಯಾಸವನ್ನು ಪ್ರಾರಂಭದಿಂದಲೂ ಕಲಿಸುವುದು ಒಳ್ಳೆಯದು .
5,ಮನೆಯಲ್ಲೇ ಆಟಿಕೆ ತಯಾರಿಕೆ : .
10,"ಎರಡು ಮರದ ಫಿರಂಗಿಗಳು , ಸೈನಿಕರು ಮತ್ತು ಫಿರಂಗಿಗೆ ಬಳಸುವ ಗುಂಡು ."
11,ಫಿರಂಗಿಯ ಮಾದರಿ ಚಿತ್ರದಲ್ಲಿ ಇರುವಂತೆ 6 ಅಂಗುಲ ಉದ್ದದ ಫಿರಂಗಿ ಆಕಾರವನ್ನು ಸಿದ್ಧಪಡಿಸಬೇಕು .
13,ಅರ್ಧ ಅಂಗುಲ ಕೊರೆದು ಹಿಂಬದಿಯಲ್ಲಿ ಒಂದು ರಬ್ಬರ್ ಚೆಂಡಿಗೆ ಲೋಹದ ಕೊಳವೆಯನ್ನು ಸೇರಿಸಿ ಮರಕ್ಕೆ ಬಿಗಿಯಬೇಕು .
9,ಚೆಂಡನ್ನು ಒತ್ತಿದಾಗ ಗಾಳಿಯು ರಭಸದಿಂದ ಕೊಳವೆಯ ರಂಧ್ರದ ಮೂಲಕ ನುಗ್ಗುವುದು .
11,ಅರ್ಧ ಅಂಗುಲಕ್ಕೆ ಸರಿಹೊಂದುವ ರಬ್ಬರ್ ಅಥವಾ ಕಾರ್ಕ್ ಗುಂಡುಗಳ ಸುಮಾರು 20ರವರೆಗೆ ಸಿದ್ಧಪಡಿಸಬೇಕು .
6,ಈ ಗುಂಡುಗಳು ಕಿಂಡಿಗೆ ಬಿಗಿಯಾಗಿ ಸಿಕ್ಕಿಸುವಂತಿರಬೇಕು .
10,ಫಿರಂಗಿಯ ಮೇಲುಭಾಗದ ಚೆಂಡು ಮತ್ತು ಕೊಳವೆಯನ್ನು ಒಂದು ಮರದ ಹಲಗೆಗೆ ಸಿಕ್ಕಿಸಬೇಕು .
6,ಸಿಪಾಯಿಯ ಗೊಂಬೆಗಳನ್ನು ಸುಮಾರು 10ರವರೆಗೆ ಸೇರಿಸಬೇಕು .
6,ಈ ಆಟಕ್ಕೆ ಎರಡು ತಂಡಗಳು ಇರಬೇಕು .
9,ಸಾಧ್ಯ ಆದರೆ ಸಿಪಾಯಿಯ ಉಡುಪು ಎರಡು ವರ್ಣದಲ್ಲಿ ಇದ್ದರೆ ಒಳ್ಳೆಯದು .
11,ಸುಮಾರು 6 ಅಡಿ ದೂರಕ್ಕೆ ಎರಡೂ ಗುಂಪಿನ ಸಿಪಾಯಿಗಳನ್ನು ಸಾಲಾಗಿ ಎದಿರುಬದಿರು ನಿಲ್ಲಿಸಬೇಕು .
6,ಪ್ರಯೋಗದ ಫಿರಂಗಿಯನ್ನು ಎರಡೂ ಕಡೆಯಲ್ಲೂ ಇರಿಸಬೇಕು .
8,ಎರಡೂ ಕಡೆಯಲ್ಲೂ ಬಳಸುವ ಗುಂಡುಗಳು ಸುಮಾರು 10 ಇರಬೇಕು .
17,ಪ್ರಾರಂಭದ ಆಟ ಟಾಸ್ ಮಾಡಿದ ಫಿರಂಗಿಯ ಮುಂಭಾಗದಲ್ಲಿ ಗುಂಡನ್ನು ಸಿಕ್ಕಿಸಿ ಎದುರಲ್ಲಿ ಇರುವ ಸಿಪಾಯಿಗೆ ಗುರಿ ಇಟ್ಟು ಚೆಂಡನ್ನು ಕೈಯಿಂದ ಗುದ್ದಬೇಕು .
5,ಆಗ ಗುಂಡು ಮುಂದಕ್ಕೆ ಹಾರುವುದು .
8,ಗುರಿಯು ಸರಿ ಇದ್ದರೆ ಸಿಪಾಯಿಯು ಗುಂಡಿನ ಏಟಿಗೆ ಬೀಳುವನು .
10,"ಇದೇ ರೀತಿ 10 ಗುಂಡುಗಳನ್ನೂ ಹಾರಿಸಿದ ನಂತರ , ಬೇರೆಯವರ ಆಟ ."
8,"ಹೆಚ್ಚು ಸೈನಿಕರನ್ನು ಬೀಳಿಸಿದಷ್ಟೂ , ಗುರಿಯ ಮಟ್ಟ ತಿಳಿಯುತ್ತದೆ ."
11,ಸೋಲು ಗೆಲವು ಉಪಯೋಗಿಸಿದ ಗುಂಡು ಮತ್ತು ಬಿದ್ದ ಸೈನಿಕರ ಸಂಖ್ಯೆಯ ಮೇಲೆ ಹೋಗುತ್ತದೆ .
6,ಮಕ್ಕಳಿಗೆ ಇದು ಒಂದು ಹೊಸ ಆಟ .
5,ತಂತ್ರ ವಿಜ್ಞಾನದ ವಿಸ್ಮಯ : .
5,ನೀರು ಕುಡಿಯುವ ಗಾಜಿನ ಪಕ್ಷಿ .
13,"ವಸ್ತು ಪ್ರದರ್ಶನಗಳಿಗೆ ಹೋದಾಗ ಮಕ್ಕಳ ಆಸಕ್ತಿ ಕೆರಳಿಸುವ ಆಕರ್ಷಕ ವಸ್ತುಗಳು , ವಿಧಾನಗಳು ಹಲವೆಂಟು ಇರುತ್ತವೆ ."
7,ಕುತೂಹಲಕಾರಿ ವಸ್ತುಗಳನ್ನು ನೋಡುತ್ತ ಮಕ್ಕಳು ಗಂಟೆಗಟ್ಟಲೆ ನಿಲ್ಲುವುದುಂಟು .
5,ಇದಕ್ಕೆ ಮುಖ್ಯ ಕಾರಣ : .
7,ತಂತ್ರ ವಿಜ್ಞಾನದ ವಿಸ್ಮಯಕಾರಿ ವಸ್ತುಗಳು ಮಹತ್ತರ ಆದುವು .
27,"ಕೊಳವೆ ಇಲ್ಲದ ನಲ್ಲಿಯಿಂದ ಒಂದೇಸಮನೆ ನೀರು ಸುರಿಯುವುದು , ಗಾಳಿ ಬೀಸಿದಂತೆಲ್ಲಾ ಒತ್ತಡದಿಂದಾಗಿ ಕಿರ್ರನೆ ತಿರುಗುವ ಬಣ್ಣ ಬಣ್ಣದ ಚಕ್ರಗಳು , ತಮ್ಮಷ್ಟಕ್ಕೆ ತಾವೇ ಕಣ್ಣು ಕೈಕಾಲುಗಳನ್ನು ಕುಣಿಸುವ ಬೊಂಬೆಗಳು ಮುಂತಾದುವು ಎಲ್ಲಾ ಮಕ್ಕಳಿಗೆ ಆಪ್ಯಾಯಮಾನ ."
9,ಅಷ್ಟೇ ಏಕೆ ಇಂಥ ವಸ್ತು ವಿಶೇಷಗಳು ದೊಡ್ಡವರಿಗೂ ಸಂತೋಷವನ್ನು ನೀಡುತ್ತದೆ .
9,ಚಿತ್ರದಲ್ಲಿ ತೋರಿಸಿರುವ ಗಾಜಿನ ಪಕ್ಷಿ ಒಂದೇ ಗಾಜಿನ ನಾಳದಿಂದ ತಯಾರಿಸಿದುದು .
12,ಪಕ್ಷಿಯ ಹೊಟ್ಟೆಯ ಭಾಗದಲ್ಲಿ ಇರುವ ನಳಿಕೆಯು ಅರ್ಧ ತುಂಬುವಂತೆ ಮಿಥೈಲ್ ಕ್ಲೋರೈಡ್ ದ್ರಾವಣವನ್ನು ತುಂಬಲಾಗಿದೆ .
6,ಸಾಮಾನ್ಯ ಸ್ಥಿತಿಯಲ್ಲಿ ಪಕ್ಷಿ ನಿಂತಿರುವುದು ಗಮನಿಸಿ .
8,ಈಗ ಪಕ್ಷಿಯ ತಲೆಯನ್ನು ಒಮ್ಮೆ ಮಾತ್ರ ನೀರಿನಲ್ಲಿ ಮುಳುಗಿಸಿ .
7,ತಲೆಗೆ ಕಟ್ಟಿರುವ ಬಟ್ಟೆ ಈಗ ಒದ್ದೆ ಆಗುತ್ತದೆ .
24,"ಕೂಡಲೇ ತಲೆಯ ಭಾಗದಲ್ಲಿ ಇರುವ ಅನಿಲ ದ್ರವೀಕರಣಗೊಂಡು ಸುರಿಗೊಳವೆ , ಒಂದರ ಮೇಲೊಂದು ಸುತ್ತುವ ಚಕ್ರಗಳು , ನೀರಲ್ಲಿ ಇರುವ ತಾವರೆ ಹುಡುಗಿ ಮುಂತಾದ ಈ ವಿಸ್ಮಯಕಾರಿ ವಸ್ತುಗಳೆಲ್ಲಾ ಈಗ ಬಂದಿವೆ ."
10,ಅನೇಕ ವಸ್ತು ಪ್ರದರ್ಶನಗಳಲ್ಲಿ ನಾವು ಇಂಥ ಅನೇಕ ವಿಸ್ಮಯಕಾರಿ ವಸ್ತುಗಳನ್ನು ನೋಡಬಹುದು .
9,ಈ ವಸ್ತುಗಳ ಹಿಂದಿನ ತಾಂತ್ರಿಕ ಚಮತ್ಕಾರ ಅನೇಕರಿಗೆ ತಿಳಿದಿರುವುದು ಇಲ್ಲ .
25,"ಒಂದೇಸಮನೆ ನೀರು ಬರುವ ಸುರಿಗೊಳವೆ ವಸ್ತು ಪ್ರದರ್ಶನದಲ್ಲಿ ಏನಾದರೂ ಇದ್ದರೂ , ನಮ್ಮ ಕಣ್ಣಿಗೆ ಕಾಣುವ ವಸ್ತುಗಳು ಮಾತ್ರ , ತಂತ್ರ ವಿನ್ಯಾಸದಿಂದ ನಾವು ನೀರು ಧಾರಾಕಾರವಾಗಿ ಒಂದೇಸಮನೆ ನಲ್ಲಿಯಿಂದ ಬೀಳುತ್ತಿರುವುದನ್ನು ಕಾಣಬಹುದು ."
9,ಯಾವ ಸಂಪರ್ಕವೂ ಇಲ್ಲದೆ ನಲ್ಲಿಯಿಂದ ನೀರು ಹೇಗೆ ಧಾರಾಕಾರವಾಗಿ ಸುರಿಯಬಲ್ಲದು ?
11,ಈ ಜಲದ ಮೂಲ ಎಲ್ಲಿ ? ಎಂಬ ಅನೇಕ ಪ್ರಶ್ನೆಗಳು ಮೂಡುವುದು ಸಹಜ .
