bshift,sentences
0,امن نے بتایا کہ تمھاری شادی ہونے والی ہے ۔
0,امن ! میں آج رات کو ہی واپس جانا چاہتی ہوں ۔
0,تم نے یہ ٹینا کو کیا دیا تھا ، جب وہ ایک نئی زندگی شروع کرنے جا رہی تھی ۔
0,آج تم بھی ایک نئی زندگی شروع کرنے جا رہی ہو ۔
1,میں جانتا ہوں کہ تم راہل اور ایک ساتھ خوش رہو گے ۔
0,آپ شادی کی تیاریاں شروع کر دیجئے ، میں اب اور انتظار نہیں کرنا چاہتی ۔
1,لیکن ! انجلی باباجی نے تو کہا تھا کہ دسمبر کے پہلے کوئی تاریخ نہیں ہے ۔
1,ماں ! خوشیاں تاریخ نہیں ، تقدیر لاتی ، ہے جسے کوئی نہیں بدل سکتا ۔
0,انجلی نے اتنی جلدی شادی کا فیصلہ کیا کہ مجھے پوری تیاری کرنے کا وقت نہیں ملا ۔
0,تم جانتی ہو ، میں نے ہمیشہ تمھاری آنکھوں میں وہ پیار دیکھنا چاہا جو میری آنکھوں میں ہے ۔
0,اور آج مجھے وہ پیار دکھائی دیا ہے ، لیکن وہ میرے لئے نہیں ۔
0,جب سے تم نے پیار کو سمجھا ہے ، پیار کو جانا ہے ، صرف اسی سے پیار کیا ۔
0,راہول ہی تمھارا پہلا پیار ہے اور پہلا پیار کیا ہوتا ہے وہ مجھ سے پوچھو اور تم میرے لئے سب گنوانے جا رہی تھی ۔
0,میں اس پیار کے بیچ کیسے آ سکتا ہوں ، یہ تو کبھی میرا تھا ہی نہیں ۔
1,ان کے مطابق انجمن ترقی پسند مصنفین کا قیام ۱۹۳۶ میں ہوا اور پریم چند ، ملک راج آنند سجادظہیر ، جیسے لوگ تنظیم کی قیادت میں رہے ۔
1,میرے دوست پرنےکرشن نے اپنے مضمون ` ` ترقی_پسند تحریک کے 57 سال ` میں ` لکھا :
1,` ` سجادظہیر کی ۱۹۳۶ میں بنائی گئی تنظیم کی اہمیت یہ تھی کہ وہ پہلی عظیم کوشش تھی جس میں اس پورے دائرے کی تخلیقی و انقلابی امکان کو روبہ_عمل کرنے کا خواب ۔ دکھایا ` `
0,اب ذرا ایک بیان خود انجمن ترقی_پسند مصنفین کے بنیادگزاروں میں سے ایک ملک راج آنند کی زبانی سن لیں :
0,۱۹۳۵ میں لندن میں نومبر کے کہرے بھرے دنوں کے دوران ۱۹۳۱ کے مالی بحران کے مدنظر ہندوستان میں ہمارے جن اقدار کو نقصان پہنچا اور جس طرح ہندوستانی عوام میں ناامیدی چھائی ، اس سے دوچار ہم میں سے کچھ ساتھیوں نے انجمن ترقی_پسند مصنفین کا قیام ( لندن میں ) کیا ۔
0,لندن میں ہم ہر ہفتے ادبی نشست کرتے رہے ۔
0,حالانکہ کل_ہند انجمن ترقی_پسند مصنفین کی کانفرنس اپریل ۱۹۳۶ میں لکھنو میں ہوئی ۔ ` `
0,ملک راج آنند کی بات صحیح مانی جائے یا موجودہ صدر پنلن کی ، یا دیگر قلمکاروں کی جو انجمن ترقی_پسند مصنفین کے قیام ۱۰ اپریل ۱۹۳۶ ثابت کرنے پر آمادہ ہیں ؟
0,آخر وجہ کیا ہے اس بات کی کہ اتنے چھوٹے سے وقفے میں ایسی مبہم حالت بن جائے ؟
1,دراصل ، اس کے تار ہیں جڑے اوپر اٹھائے گئے پہلے سوال سے کہ پریم چند کمیونسٹ تھے یا نہیں ؟
1,ظاہر ہے کہ لندن میں جن لوگوں نے انجمن مصنفین ترقی_پسند کا قیام کیا ان میں بیشتر انگلینڈ میں تعلیم حاصل کرنے والے ہندوستانی ادیب اور قلمکار تھے ۔
0,وہ زیادہ_تر کمیونسٹ تھے اور دبی زبان میں یہ کہہ لوں کہ ان میں بیشتر اشراف یعنی ایلیٹ تھے ۔
0,۱۹۳۰ کی دہائی آتے آتے پریم چند ہندوستانی ادیبوں میں خصوصاً ہندی اردو قارئین میں بلامبالغہ سب سے بڑا نام بن چکے تھے ۔
0,انجمن ترقی_پسند مصنفین کے قیام میں پریم چند کا نام جڑنا تنظیم کے لئے بڑی تعظیم پانے جیسی بات تھی ۔
0,لہٰذا لکھنو کے سمینار کی صدارت کرنے والے پریم چند کو انجمن ترقی_پسند مصنفین کا بنیادگزار ہی مشہور کر دیا گیا ۔
1,انجمن ترقی_پسند مصنفین کا سیدھا تعلق ہندوستانی کمیونسٹ سے پارٹی تھا ۔
0,چنانچہ پریم چند مصنفین کی کانفرنس کی صدارت بھی کر گئے تھے ( اور جنھیں بعد میں کچھ نے انجمن مصنفین کے بنیادگزار کے روپ میں بھی قائم کر دیا ) ، ان کا نام کمیونسٹ ہونا بھی ضروری ہو گیا ۔
0,تب قواعد شروع ہوئی پریم چند کے مضامین اور حوالوں کو بنیاد بنا کر انھیں کمیونسٹ ثابت کرنے کی ۔
0,یقیناً پریم چند شروع میں بولشیوک انقلاب کے قائل ہوئے تھے ۔
0,پریم چند جن کسانوں اور متاثرہ طبقے کے حامی تھے وہ نظریہ بولشیوک انقلاب اور کمیونسٹ خیالات سے جا ملتا تھا ۔
0,مگر پریم چند نے کبھی خود کو کمیونسٹ نہیں بتایا ۔
1,نہ ان کے ادب میں پرتشدد انقلاب بولشیوک کی بازگشت ملی ۔
0,ملا تشدد کا پیغام اور خونی انقلاب سے نفرت جو انھیں مارکس کے نہیں گاندھی بابا کے قریب لے جاتا تھا ۔
1,پریم چند کمیونسٹ کو اعلان کرنا اسی طرح سے ہے جیسے جواہر لعل نہرو کو گاندھی سے الگ کر ان پر لال بلّا لگا دیا جائے ۔
0,ہندوستانی کمیونسٹ پارٹی کی پہل پر ۱۹۳۶ میں ہی آل_انڈیا اسٹوڈنٹس فیڈریشن کی تشکیل ہوئی جس کا افتتاح نہرو نے کیا ۔
0,گاندھی رابندرناتھ ٹیگور ، تیج بہادر سپرو ، خان عبدالغفّار خاں وغیرہ نے پیغام بھیجے اور مقررین میں گووند بلبھ پنت بھی شامل تھے ۔
0,اب وہ پہل تو کمیونسٹ پارٹی کی تھی لیکن جو نام ابھی گنے گئے ان میں کون کمیونسٹ تھا ؟
0,انجمن ترقی_پسند مصنفین کے سمینار کی صدارت پریم چند نے ویسے ہی کی جیسے آل_انڈیا اسٹوڈینٹس فیڈریشن کے اجلاس کا افتتاح جواہرلعل نہرو نے کیا ۔
0,اس حساب سے تو نہرو اور دیگر لوگوں سمیت گوندولبھ پنت کو بھی کمیونسٹ قرار دے دینا چاہیئے ؟
0,پریم چند کو کمیونسٹ ثابت کرنے کے جگاڑ میں بارہا ان کے ` مہاجنی_تہذیب ` مضمون کا ذکر کیا جاتا ہے ۔
0,بےشک پریم چند نے ` نئی تہذیب کا سورج دوردراز مغرب سے طلوع ` کی ستائش کی ۔
0,یہ ایسا وقت تھا جب پہلے عالمی_جنگ کے بعد اچانک امید کی ایک کرن دکھی جس میں سرمایہ_داری کے ، استحصال کی ، غلامی کی زنجیریں ٹوٹتی نظر آئیں ۔
0,اس نئی روشنی نے تمام ایسے لوگوں کے دلوں میں جگہ بنانی شروع کر دی جو مستحصِل ، جاگیردار اور سرمایہ_دارانہ نظام کے خلاف تھے یا خود استحصال_زدہ تھے ۔
0,ان کی نظروں میں استحصال_زدہ سماج کیوں اونچا درجہ نہ پاتا ۔
1,اس نئے ابھرتے نظام نے تو ان کو بھی پرامید کر دیا تھا جو جانتے بھی نہیں تھے کمیونزم کہ ہے کیا ۔
1,ان کے لئے تو بس بھوک آزادی سے ہی سب کچھ تھی ۔
0,پریم چند نے کہا ، خوش_قسمت ہے وہ تہذیب ، جو مالداری اور ذاتی املاک کا خاتمہ کر رہی ہے اور جلد ہی یا دیر سے دنیا اس کی تقلید ضرور کرے گی -
0,یہ تہذیب فلاں ملک کے سماجی تخلیق یا دھرم و مذہب سے میل نہیں کھاتی یا اس ماحول کے مطابق نہیں ہے یہ دلیل نہایت بےربط ہے ۔
1,بالکل صحیح کہا نے شہنشاہِ_ناول ۔
0,یہی امید ہونی چاہیئے عظیم قلمکار سے ۔
0,اور نظام بھی ایسا ہی ہونا چاہیئے ۔
0,بھوک اور غلامی سے آزاد کرنے والی ۔
0,لیکن کیا اتنا کافی ہوگا پریم چند کو کمیونسٹ ثابت کرنے کے لئے ؟
1,یعنی ان کے لئے اہم استحصال موضوع ، مہاجنی اور سرمایہ_داری سے آزادی ہے ۔
0,لیکن وہ مذہبوں تک کی تعریف کر رہے ہیں اسی سانس میں ۔
0,اس کا مطلب یہ ہوا کہ عیسائیت یا بدھ مذہب کے ذریعہ استحصال ، مہاجنی اور سرمایہ_داری سے آزادی ملے تو وہ بھی اتنی ہی تعظیم کے حقدار ہونگے ۔
0,خود ذاتی زندگی میں پریم چند تمام ہندو روایات کے معتقد تھے ۔
0,سچائی یہ ہے کہ پریم_آشرم ، سیواسدن جیسے ناول اور متعدد کہانیاں اکثر ان کو گاندھی کی طرف لے جاتی ہیں نا کہ کمیونسٹ کی طرف ۔
0,۱۹۳۶ میں ہوئی انجمن ترقی پسند مصنفین کی کانفرنس میں جہاں ایک طرف مولانا حسرت موہانی جیسے آدمی نے کمیونسٹ خیالات کی نشر و اشاعت کی بات کی وہیں پریم چند نے اپنی تقریر میں ایک بار بھی ایسا کوئی بیان نہیں دیا ۔
1,کوئی اس وجہ کی بتا سکتا ہے ؟
0,پریم چند کو کہانی_کار ہی رہنے دینے میں ہم سب کی بھلائی ہے ۔
0,` ` ادب سماج کے آگے چلنے والی مشعل ` ہمیشہ رہے گی اس کے لئے پریم چند کا کمیونسٹ ہونا ضروری نہیں ہے ۔
0,ہمارے پچھلے ستاون برس کے دوست اشوک ( واجپیئی ، کبھی کبھی ، جن_ستّا ۹ جون ) نے نوبل انعام کی ایک صدی ` کی شروعات ہی ایک کثیر رائج ابہام سے کی ہے ۔
0,چڑا ایک ڈال پر بیٹھا ہوا اپنے خالی گھونسلے کو دیکھ رہا تھا ۔
0,اس کے چہرے پر چڑچڑاہٹ تھی اور رہ رہ کر اس کی یہ چڑچڑاہٹ اس کی آواز میں ڈھل کر آ رہی تھی ۔
0,گھونسلے میں چڑیا اور اس کے بچے نہیں تھے ۔
0,منے نے بھی دو بار جھانک کر دیکھا سچ میں گھونسلہ خالی پڑا تھا ۔
1,پیڑ پودوں سے پتّے جھڑ رہے تھے جو بار بار اس کے چہرے ادھر کو ادھر کر ان سے بچنے کی کوشش کر رہا تھا اور اس کی نیند ٹوٹ گئی ۔
0,منے کو یاد آیا کہ کل رات وہ دادی سے کہانی سنتے سنتے سو گیا تھا ۔
1,میں کہانی آگے کیا ہوا یہ تو پتہ ہی نہیں چلا ۔
0,غالباً دادی نے اسے سویا دیکھ کر کہانی آگے نہیں سنائی ہوگی یا پھر دادی خود بھی سو گئی ہوگی کیونکہ ممی کہہ رہی تھی کہ بوڑھے لوگ جلدی تھک جاتے ہیں ۔
0,دن بھر کچھ نہ کچھ کرتی بھی رہتی ہیں ۔
0,آجکل اس کی دادی کچھ دنوں کے لئے اس کے پاس آئی ہوئی تھی ۔
0,کوئی بات نہیں آج کہانی سن کر ہی سو جاوں گا منے نے خود سے کہا ۔
0,صبح کے ناشتے کے بعد ہی وہ دادی کے پاس جا پہنچا اور ضد کرنے لگا کہ کل کی کہانی سناؤ ۔
1,دادی نے اسے سمجھایا کہ رات کہانی میں سنی جاتی ہے ۔
1,دن میں کہانی سننے آدمی سے راستہ بھول جاتا ہے ۔
1,اس پھر نے ضد کی ` ` نہیں ، مجھے سننی ہے ۔۔۔ وہی کل والی کہانی ` ` ۔
0,` وہ تو سنا دی تھی ` ۔
0,وہ سب میں کچھ نہیں جانتا ۔
0,میں سو گیا تھا ، بس مجھے کہانی سننی ہے ۔
0,آپ کہتی ہیں رات میں سپنے میں کہانی پوری ہو جاتی ہے لیکن میں نے تو سپنے میں بھی پوری کہانی نہیں سنی اور نہ دیکھی ۔
0,اچھا ٹھیک ہے ، آج رات میں سن لینا ، میں پھر سے سنا دونگی ۔
0,بات طئے ہو گئی اور منا دن بھر انتظار کرتا رہا کہ کب رات ہو اور وہ دادی سے کہانی سنے ۔
0,رات بھی ہو گئی اور جب سب نے کھانا کھا لیا تو منا پھر دادی کے بستر میں جا گھسا ۔
0,اس کے خیال سے اب سونے کا وقت ہو گیا تھا اور اسے دادی سے کل والی کہانی سننی تھی ۔
0,اس نے پھر سے دادی کو کہانی سنانے کو کہا ۔
0,دادی نے اس سے پوچھا - ` ` اچھا یہ بتا ، تو نے کہانی کہاں تک سنی تھی ؟ ` `
0,` ` آپ شروع سے سنائیے نا ۔۔۔
1,اچھا ٹھیک ۔ ہے
1,دادی نے کہانی شروع کرنے کے پہلے لئے اسے خبردار کیا ` ` لیکن کل کی طرح سے مت سو جانا ۔ ` `
0,` ` میں بالکل نہیں سوؤں گا بس آپ کہانی کہتے جائیے ۔ ` `
