treedepth,sentences
2,یعنی چھوٹے قصبے تو اب بھی ہٹ تھے ۔
5,پچھلے دنوں جانےمانے تخلیق_کار چیتن بھگت اور فلمساز و ہدایتکار ناگیش کُکُنر نے نیشنل جیوگرافک چینل کے ساتھ مل کر ہندوستانی گاؤں کی سیر پر نکلنے کے موقع کو خاص بتایا ۔
1,کیسی باتیں کرتی ہے تو ، بھائی بہن کے اور بہن بھائی کے کام نہیں آئے گی تو کون آئے گا ، بتا کیا کام ہے ؟
5,یہ ہے میری فرینڈ موہنی ، اسے تجھ سے کچھ کام تھا ۔
4,جی ، مجھے آپ کے سائیکولوجی کے نوٹس چاہیئے تھے ۔
1,اور اگر آپ خود پڑھا دیتے تو ۔۔۔
1,وہ کیا ہے کہ سکھانے میں کوئی پرابلم نہیں ہے ، دراصل ٹائم کا پرابلم ہے ۔
2,یہ تو مجھے دیکھتا ہی نہیں ۔
1,لگتا ہے نیکیتا کے بارے میں سوچ رہا ہے ،
2,اب کیا کریں ؟
1,سوچ کیا رہی ہو موہنی ! کود جاوء ۔
6,اگر وہ نہیں آیا تو ، تو کیا پیار میں جان دینے والی تاریخ بناتے ہیں ، کود جاو موہنی ! کود جاو ۔
6,آپ یہاں تیرنے کی پریکٹس کرنے آتی ہے یا ڈوبنے کی ، ایک آدھ بار اور کودیں گی تو ڈوبنے کی پریکٹس ہو جائے گی ۔
3,سیدھی کھڑی رہو تم ، صرف دو فٹ پانی میں ہو تم ، کب آئی تم ؟
2,ابھی - ابھی آئی ۔
2,میں یہاں تیراکی سکھاتا ہوں ۔
2,کتنوں کو ڈوبا چکے ہو تم ؟
1,یہی کوئی تیس چالیس کو ۔
2,تم یہاں کیسے آئی ؟
4,بہت دنوں سے تیراکی نہیں کی تھی ، پتہ چلا تم یہاں تیراکی سکھاتے ہو ، سوچا پھر سے تیراکی شروع کر دوں ۔
1,کیوں نہیں ، کیوں نہیں ۔
2,تم مجھے ڈائیونگ سکھا سکتے ہو ؟
2,ارے ، ڈائیونگ میں تو مجھے تین چار میڈل مل چکے ہیں ۔
3,تم لوگوں کا لنچ ہو گیا ؟
3,بس بھیّا کا انتظار ہو رہا ہے ۔
2,میں بھی بیٹھ جاؤں ؟
1,او بیٹھو نا ، تم نہیں بیٹھو گی تو ہمارے گلے سے کھانا کیسے اترے گا ۔
1,میں نے سوچا یہاں منّا ۔۔۔
5,جب منّا یہاں آئے گا تو سامنے بیٹھ کر ایک دوسرے کو کھانا کھلانا تو دونوں کو تسلی ہو جائے گی ۔
7,مجھے پہلے پتہ ہوتا کہ یہاں پر تم جیسی بیہودہ لڑکیاں ہیں ، تو میں یہاں کبھی نہیں آتی ۔
2,منا ! میں جا رہی ہوں ۔
2,کالج چھوڑ کر ؟
2,نہیں ، یہ شہر چھوڑ کر ۔
3,ایک پاگل لڑکی کی بکواس پر تم شہر چھوڑ دوگی ۔
4,اتنا ذلیل ہونے کے بعد میں کسی کو اپنا منھ دکھانے کے لایق نہیں رہی ہوں نا ۔
6,نیکیتا ! میں تمھیں کیسے سمجھاؤں کہ یہ سب اتنا سنجیدگی سے لینے کی ضرورت نہیں ہے ۔
7,یہ سب تم جتنا سوچتے ہو ، اس سے کہیں زیادہ سنگین ہے ، چلتا ہوں ۔
2,نیکیتا ! پھر کب ملو گی ۔
1,کبھی نہیں ۔
1,اتفاق سے کبھی نہیں ؟
1,اتفاق سے بھی نہِیں ۔
2,کیا نیکیتا چلی گئی ؟
4,میں تو اس سے معافی مانگنا چاہتی تھی ، کل نہ جانے میں اسے کیا کیا کہہ دیا ۔
2,یہ مجھ سے کیا ہو گیا منا ؟
7,میں خود جانتی تھی کہ میں کہہ رہی ہوں لیکن میں سمجھتی کہ میں تم سے پیار کرنے لگی ہوں ۔
1,مجھ سے ؟ ہاں منّا !
4,میں تم سے پیار کرتی ہوں اور تمھیں پانے کے لئے کچھ بھی کر سکتی ہوں ۔
9,مجھے یقین نہیں ہو رہا موہنی کہ کوئی لڑکی مجھ سے اتنا پیار کر سکتی ہے اور وہ بھی تمھارے جیسی لڑکی جس کے لئے کالج کا کوئی بھی لڑکا قتل تک کر سکتا ہے ۔
4,تم میرے لئے مسکرا دو وہی کافی ہے ۔
8,موہنی ! مجھے یقین نہیں ہو رہا ہے کہ پیار کی جس انجانی خوشبو میں ، میں بھٹک رہا ہوں وہ میرے اتنے قریب ہوگی ۔
2,تو منّا ! تم مجھے اپناؤگے ؟
1,ہاں موہنی ۔
6,ہیلو ، ہیلو موہنی جی ! میں آپ سے یہ کہنا چاہ رہا تھا منّا آپ کو بیوقوف بنا رہا ہے ۔
5,محض سو روپئے کی ایک شرط جیتنے کے لئے آپ کا استعمال کیا جا رہا ہے ، آپ کے جذباتوں سے کھیلا جا رہا ہے ۔
2,یہ کیا مذاق ہے ؟
6,اگر اپنے خیرخواہ پر بھروسہ نہیں ہو تو آج شام گولڈن گیٹ جا کر اپنی آنکھوں سے دیکھ لیجئے گا ۔
3,موہنی ! اب ہمیں یہ روز روز کی ملاقاتیں کم کر دینی چاہیئے ۔
0,کیوں ؟
2,ارے ، امتحان قریب آ رہا ہے ۔
4,تم نیوی کا آفیسر بننا چاہتے ہو ؟
4,ہاں ، میرے والد کا یہ ہی خواب تھا ۔
8,مہاتما منشی رام جو آگے چل کر سوامی شردّھانند کے روپ میں مشہور ہوئے انھیں کے بیٹے اندر ودّیا واچسپتی ہندی صحافت کے ایک تابندہ ستارہ تھے ۔
5,سددھرم پرچارک ( 1911 ) ، وجے ( 1918 ) ، ستیہوادی ہفتہ_وار ( 1923 ) اور جن ستّا ( 1952 ) وغیرہ کی بہترین ادارت کے ذریعہ انھوں نے شمالی ہندستان میں عوامی بیداری کا اہم کارنامہ انجام دیا ۔
4,اعلیٰ زمرے کے سنجیدہ مفکر کے روپ میں اپنی تخلیق کے ذریعہ آریہ مذہب اور قومی مذہب کی تشہیر کی ۔
3,ہندی صحافت کے جنم کے ساتھ ہی ادبی صحافت کا فروغ ہونے لگا ۔
4,ابتدا میں رسائل کی زبان سست تھی اور اس میں مقامیت بھی رہتی تھی ۔
2,املا میں یکسانیت نہیں تھی ۔
3,قواعد سے متعلق بھولیں بھی ہوتی تھی ۔
6,ہندی اخبار و رسائل کے ابتدائی مدیروں ، بالمکند گپت ، مہاویرپرساد دیویدی ، درگاپرساد مشر ، مدن_موہن مالویہ ، بابوراووشنو پراڑکر ، امبیکاپرساد واجپیئی اور لکشمینارائن گردے نے ان کمیوں کو دور کرنے اور ہندی نثر کو فروغ دینے میں قابل ذکر کارنامہ انجام دیا ۔
2,دیویدی جی نے ادبی صحافت کے لئے کچھ اصول بنائے ۔
5,وہ اس وقت کی پابندی یا صحافت کے مستقل وقت پر اشاعت کو زیادہ اہمیت دیتے تھے ۔
5,وہ صحافت کے ناظموں کو اعتماد میں لینا ، آزادی اور شفافیت سے خیالات ظاہر کرنا ، مصنفین کو کچھ اجرت دینا ، قارئین کو نئی جانکاری اور نئی تخلیقات فراہم کرنا بھی لازمی سمجھتے تھے ۔
5,"بابوراو وشنو پراڑکر کے مطابق ` سروستی ` کا ہرایک شمارہ اپنے آپ میں تکمیلیت لئے ہوئے ہوتا تھا , اس کا ہرایک شمارہ مدیر کی شخصیت کا اعلان کرتا تھا ۔"
6,۲۰ کی دہائی کے تیسرے سال کلکتہ سے طنز و مزاح سے بھرپور ` متوالا ` کی اشاعت ہوئی ۔
5,اس میں تبھی موجودہ ہندی مصنفین کی تخلیقات ان کی زندگی کا تعارف اور تنقید چھپتی تھی ۔
4,ہندی کے عظیم شاعر سُرجکانت ترپاٹھی نرالا ` متوالا ` کی اشاعت سے شدید طور سے جڑے تھے ۔
4,رامانند جی چٹرجی کی ترغیب پاکر ۱۹۸۲ میں ماڈرن ریویو پرواسی پرکاشن سموہ نے ` وشال بھارت ` کی اشاعت شروع کی ۔
3,بنارسیداس چترویدی اس کے مدیر تھے ۔
4,اس رسالے نے اپنے علمی مضامین ، بھرپور تبصروں ، عمدہ تصاویر کے سبب اپنے لئے جلد ہی ہندی رسالوں میں خصوصی مقام بنا لیا ۔
4,ہزاری_پرساد دیویدی کی ادارت میں شانتی نکیتن سے ۱۹۴۲ میں سہہ_ماہی ` وشوبھارتی ` کی اشاعت بھی ہندی ہفتہ_وار کی اشاعت میں میل کا پتھر تھی ۔
4,` وشوبھارتی ` میں متعدد دانشوروں کے تحقیقی اور مفکرانہ مضامین شائع ہوئے ۔
3,مہاتماگاندھی نے ` وشوبھارت ` کی اشاعت کو حوصلہ_مند کوشش کہا تھا ۔
4,ہفتہ_وار `` دھرم یُگ `` اور `` ہندستان `` کی اشاعت نے ہندی صحافت کی بڑی کمی کو پورا کیا تھا ۔
4,` دھرم یگ ` کے پہلے مدیر جوشی برادران ڈاکٹر ہیمچند جوشی اور الاچند جوشی تھے ۔
3,انھوں نے بڑی مہارت سے اس کی شروعات کی ۔
3,بعد میں دھرم ویر بھارتی نے اپنی ادارت سے اس میں چار چاند لگائے ۔
6,` دھرم یگ ` ، ` ساگریکا ` ، ` پراگ ` اور پھر `` سنڈے میل `` میں کنھیّا لال نندن جیسے ادیب اور مدیر نے سماجی ، ثقافتی سروکاروں کا تحفظ کرنے میں اہم تعاون دیا ۔
3,منوہرشیام جوشی کی ادارت میں ` ساپتاہک ہندوستان ` نے بڑا ریکارڈ بنایا ۔
5,جنگ عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل دی گئیں لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں تھی ۔
7,معاشی صحافت تبھی فروغ پا سکتی ہے جب معاشی شعبے میں تیزی سے سرمایہ لگا ہو ، کمپنیاں اچھا فائدہ دیں اور ان کے حصص کی قدر تیزی سے بڑھے ۔
2,متعدد نئی کمپنیوں نے کام شروع کیا ۔
3,لوگ ایک معاشی رسالہ کی ضرورت محسوس کرنے لگے ۔
4,اس مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔
3,ان کی اشاعت کے بیچ فقط دو ہفتہ کا فرق تھا ۔
5,یہ دونوں اخبارات ممبئی سے شائع ہوئے جسے ملک کی معاشی راجدھانی کہا جاتا تھا ۔
3,عوام نے ان دونوں رسالوں کا استقبال کیا ۔
4,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔
2,۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔
2,اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔
5,اس کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔
4,ہندستان میں شائع ہونے والی پہلی سائنسی میگزین ` ایشیاٹک ریسرچ ` تھی ۔
3,اس کی اشاعت ۱۷۸۸ میں رائل ایشیاٹک سوسائٹی نے کیا تھا ۔
4,ہندوستانی زبانوں میں شائع پہلی سائنسی میگزین ` بنگلہ ` میں ۱۸۲۱ میں شائع ` پرشناولی ` تھی ۔
5,ہندی میں سائنسی رسالے کا آغاز کرنے کا سہرا ` آیوروید مہاسمّیلن پتریکا ` کو ہے ۔
3,اس کی اشاعت ۱۹۱۳ میں شروع ہوئی ۔
2,یہ رسالہ اب بھی شائع ہو رہا ہے ۔
4,اس رسالہ میں آیوروید سے متعلق مضامین شائع ہوتے تھے ۔
4,` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔
5,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔
7,عوام کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔
4,ہندی میں اس قسم کے متعدد ہفتہ_وار ، پندرہ_روزہ اور ماہانہ رسائل نکلتے ہیں ۔
1,ہالی_ووڈ ہدایت_کار اسٹیون اسپل_برگ کی صدارت والی نو رکنی جیوری نے فلم کے ہدایت_کار فرانسیسی نژاد کے ٹینشیائی فلمساز عبدالطیف کیچچے اور اس کی دو جوان اداکاروں اڈیل _ ایکساکورپولس اور لی _ سوڈوکس کے کام کی ستائش کی گئی ۔
3,جیوری کے ارکان میں ہندوستانی اداکارہ ودّیابالن بھی شامل تھیں ۔
6,تین گھنٹے کی فلم ` بلوازدی _ وارمیسٹ ` میں اڈیل نے ۱۵ سالہ لڑکی کا کردار نبھایا ہے جو اپنے سے بڑی عمر کی پہلی خاتون کے عشق میں مبتلا ہے ۔
2,اس کردار کو لی نے نبھایا ہے ۔
3,کانس میں اس سال انعامات کی دوڑ میں ۲۰ فلمیں شامل تھیں ۔
4,فلمساز کون برادرس کی فلم انسائڈ لیون_ڈیوس کو دوسرا عمدہ_ترین انعام گرینڈ_پی ملا ۔
3,یہ فلم پچھلی صدی کے ساتویں دہائی میں نیویارک میں لوک سنگیت پر مبنی ہے ۔
5,ایک دیگر امریکی برس_ڈرن کو فلم نیبراسکا کے لئے اعلیٰ_ترین اداکار فرحدی کی فلم دی_پوسٹ کے لئے بیرینیس_بیجو کو اعلیٰ_ترین اداکارہ کا اعزاز ملا ۔
4,آسکر انعام_یافتہ فلم ` دی_آرٹسٹ ` میں بیجو کی اداکاری کی کافی تعریف ہوئی تھی ۔
4,کان کے تیسرے اعلیٰ_ترین اعزاز ` دی_جیوری _ انعام ` سے جاپانی فلمساز ہیروکجوکوریدا کی فلم ` لائک _ فادرلائک _ سن ` کو نوازا گیا ۔
8,یہ دو خاندانوں کی کہانی ہے جنھیں بعد میں خبر لگتی ہے کہ ان کا چھ سال کا بچہ ولادت کے وقت بدل گیا تھا ۔
