senlen,sentences
13,ویسے ۶۰ ویں قومی فلم انعامات میں ہندی فلموں کا جلوہ رہا ۔
41,۲۰۱۲ کی مشہور اور مقبول فلم ` ` وکی ڈونر ` ` کو مکمل تفریح کے لئے عمدہ_ترین عوامی انعام ملا ہے تو ہدایتکار کی پہلی بہترین فلم کے لئے اندراگاندھی انعام بیدبرت پین کی چٹگاوں کو دیا گیا ہے ۔
35,عمدہ_ترین اطفال فلم کا اعزاز بھی ہندی فلم ` ` دیکھ انڈین سرکس ` ` اور اسی فلم کے اطفال اداکار ویریندرپرتاپ کو بہترین اطفال اداکار کا انعام دینے کا فیصلہ کیا گیا ہے ۔
21,عمدہ_ترین معاون ادکار انوکپور اور معاون ادکارہ ڈالی اہلوالیا کا انعام بھی وکی_ڈونر کے لئے دینے کا فیصلہ لیا گیا ۔
13,۳ مئی کو پنڈت برجومہاراج بھی صدر کے ہاتھوں انعام حاصل کرینگے ۔
23,انھیں یہ اعزاز کمل حاسن کی فلم ` ` وشوروپم ` ` کے ایک گیت کی کوریوگرافی کے لئے دیا گیا ہے ۔
25,پرینکاچوپڑا کی بہن پرینیتی چوپڑا کو اس کی پہلی فلم ’ عشق_زادے ‘ کی اداکاری کے لیے جیوری نے خاص ذکر کے قابل مانا ۔
35,عمدہ_ترین گلوکار کا انعام ہندی فلم ` چٹگاوں ` کے لئے شنکرمہادیون اور عمدہ_ترین گلوکارہ کا اعزاز مراٹھی فلم ` ` سنہتا ` ` کے گیت کے لئے آرتی انکلیکرٹکیکر کو دیا گیا ہے ۔
12,۲۰۱۲ کی کچھ مشہور فلموں کو بڑے انعام نصیب نہیں ہوئے ۔
47,کہانی کو عمدہ_ترین بنیادی مکالمے ( سجےگھوش ) اور عمدہ_ترین ایڈیٹنگ ( نمرتاراو ) کے اعزاز سے صبر کرنا پڑا جو گجراتی ناٹک پر مبنی ایک دیگر مشہور فلم ` اومائی_گاڈ ` کے عمدہ_ترین اڈیپٹیڈ اسکرین_پلے ( بھویش منڈالیا ، اومیش شکلا ) کے انعام سے ۔
22,انوراگ کشیپ کی مشہور فلم ` گینگس آف واسے_پور ` کو ریکارڈنگ کے ایک تکنیکی انعام سے ہی اطمینان کرنا پڑا ۔
8,مہادیو آڈیٹوریم کو پرتھوی تھیئیٹر کا روپ ؟
30,پرم کے برخلاف قومی فلم جیوری نے انعامات کی سفارشیں اطلاعات و نشریات کے وزیر کو سب سے پہلے سونپنے کی بجائے اسے میڈیا کے سامنے پہلے رکھ دیا ۔
38,وزیراطلاعات و نشریات منیش تِواری کی صلاح پر ایسا کیا گیا جن کا ماننا ہے کہ جیوری نے غیرجانبدار ہو کر کام کیا ہے تو سب سے پہلے فاتحین کے نام کو عام کر دیا جانا چاہیئے ۔
44,ڈاکیمنٹری فلموں کے لئے نمائش کے اچھے پلیٹ_فارم دستیاب کرانے کے ایک مشورے کے سیاق میں منیش تیواری نے جیوری ارکان سے کہا کہ ان کی وزارت دہلی میں واقع سرکاری مہادیوآڈیٹوریم کو ممبئی کے پرتھوی تھئِٹر جیسا روپ دیا جا سکتا ہے ۔
14,چڑا ایک ڈال پر بیٹھا ہوا اپنے خالی گھونسلے کو دیکھ رہا تھا ۔
24,اس کے چہرے پر چڑچڑاہٹ تھی اور رہ رہ کر اس کی یہ چڑچڑاہٹ اس کی آواز میں ڈھل کر آ رہی تھی ۔
10,گھونسلے میں چڑیا اور اس کے بچے نہیں تھے ۔
15,منے نے بھی دو بار جھانک کر دیکھا سچ میں گھونسلہ خالی پڑا تھا ۔
32,پیڑ پودوں سے پتّے جھڑ رہے تھے جو بار بار اس کے چہرے کو ادھر ادھر کر ان سے بچنے کی کوشش کر رہا تھا اور اس کی نیند ٹوٹ گئی ۔
17,منے کو یاد آیا کہ کل رات وہ دادی سے کہانی سنتے سنتے سو گیا تھا ۔
12,کہانی میں آگے کیا ہوا یہ تو پتہ ہی نہیں چلا ۔
33,غالباً دادی نے اسے سویا دیکھ کر کہانی آگے نہیں سنائی ہوگی یا پھر دادی خود بھی سو گئی ہوگی کیونکہ ممی کہہ رہی تھی کہ بوڑھے لوگ جلدی تھک جاتے ہیں ۔
10,دن بھر کچھ نہ کچھ کرتی بھی رہتی ہیں ۔
15,آجکل اس کی دادی کچھ دنوں کے لئے اس کے پاس آئی ہوئی تھی ۔
17,کوئی بات نہیں آج کہانی سن کر ہی سو جاوں گا منے نے خود سے کہا ۔
22,صبح کے ناشتے کے بعد ہی وہ دادی کے پاس جا پہنچا اور ضد کرنے لگا کہ کل کی کہانی سناؤ ۔
12,دادی نے اسے سمجھایا کہ کہانی رات میں سنی جاتی ہے ۔
11,دن میں کہانی سننے سے آدمی راستہ بھول جاتا ہے ۔
20,اس نے پھر ضد کی ` ` نہیں ، مجھے سننی ہے ۔۔۔ وہی کل والی کہانی ` ` ۔
8,` وہ تو سنا دی تھی ` ۔
7,وہ سب میں کچھ نہیں جانتا ۔
11,میں سو گیا تھا ، بس مجھے کہانی سننی ہے ۔
27,آپ کہتی ہیں رات میں سپنے میں کہانی پوری ہو جاتی ہے لیکن میں نے تو سپنے میں بھی پوری کہانی نہیں سنی اور نہ دیکھی ۔
16,اچھا ٹھیک ہے ، آج رات میں سن لینا ، میں پھر سے سنا دونگی ۔
22,بات طئے ہو گئی اور منا دن بھر انتظار کرتا رہا کہ کب رات ہو اور وہ دادی سے کہانی سنے ۔
21,رات بھی ہو گئی اور جب سب نے کھانا کھا لیا تو منا پھر دادی کے بستر میں جا گھسا ۔
21,اس کے خیال سے اب سونے کا وقت ہو گیا تھا اور اسے دادی سے کل والی کہانی سننی تھی ۔
11,اس نے پھر سے دادی کو کہانی سنانے کو کہا ۔
22,دادی نے اس سے پوچھا - ` ` اچھا یہ بتا ، تو نے کہانی کہاں تک سنی تھی ؟ ` `
8,` ` آپ شروع سے سنائیے نا ۔۔۔
4,اچھا ٹھیک ہے ۔
24,دادی نے کہانی شروع کرنے کے لئے پہلے اسے خبردار کیا ` ` لیکن کل کی طرح سے مت سو جانا ۔ ` `
15,` ` میں بالکل نہیں سوؤں گا بس آپ کہانی کہتے جائیے ۔ ` `
15,` ` اچھا تو سن ` ` ایک تھا چڑا اور ایک تھی چڑیا ۔
13,دونوں نے پیڑ کی ایک ڈال پر اپنا گھونسلہ بنا رکھا تھا ۔
6,ان کے دو بچے تھے ۔
12,ان لوگوں نے ان کا نام چیں_چیں اور چوں_چوں رکھا تھا ۔
19,ایک دن چڑیا کو کہیں سے چاول کے ڈھیر سارے دانے اور چڑا کو دال کے دانے ملے ۔
9,دونوں نے سوچا کہ آج کچھ بنایا جائے ۔
8,ہفتے کا آخری دن تھا یعنی سنیچر ۔
17,چڑا اور چڑی چاہتے تھے کہ کھچڑی بنے لیکن بچوں کا من تھا کہ پلاؤ بنے ۔
10,چڑا اور چڑی نے پلاؤ بنانا ہی طئے کیا ۔
13,سو تو نہیں گئے ؟ دادی نے بیچ میں پوچھا ؛ نہیں دادی
21,` ` تو سنو آگے سنو ` ` منا کو سویا نہ جان کر ، دادی نے کہانی آگے بڑھائی ۔
7,ایک بڑا سا پتیلہ چڑھایا گیا ۔
28,منے نے بیچ میں ہی روک کر متجسس ہو کر جاننا چاہا کہ چڑا چڑیا کا پیٹ تو چھوٹا ہوتا ہے تو پھر بڑا سا پتیلہ کیوں ؟
14,دادی نے سمجھایا کہ گڑیوں کے برتن میں سے سب سے بڑا والا ۔
13,چڑا بھی ساتھ دیتا رہا اور دونوں نے مل کر پلاؤ بنایا ۔
6,پلاؤ بڑا ہی لذیذ بنا ۔
14,چڑے نے پیڑ سے پتے توڑے اور جھٹ_پٹ پتوں کی پلیٹ بنا ڈالی ۔
17,دو ڈالوں پر ٹہنیاں اور بڑے پتوں کو بچھا کر بیٹھنے کا انتظام کر لیا گیا ۔
19,سب نے جی بھر کر پلاؤ کا لطف اٹھایا اور اپنے اپنے بستروں میں آرام سے گھس گئے ۔
6,سب کو نیند آ گئی ۔
21,ابھی شام ہو ہی رہی تھی کہ اچانک چیں_چیں کی نیند ٹوٹی اس کے پیٹ میں درد ہو رہا تھا ۔
17,اس کاروبار میں سرمایہ حاصل کرنے کے لیے آج بھی روایتی طور طریقے اپنائے جاتے ہیں ۔
26,اس میں سرمایہ_کاری اور کاروبار کے دستیاب اعداد و شمار کا ایک حصہ اب بھی اندازے کے دائرے میں آسانی سے رکھا جا سکتا ہے ۔
15,اس کاروبار میں سرمایہ_کاری میں آج بھی غیرسرکاری سرمایہ_کاری شعبے کا اہم کردار ہے ۔
19,فلمسازی کے ابتدائی دور میں عام طور پر یہ کاروبار خاندان اور روابط کے معرفت ہی آتا تھا ۔
22,یہ وہ دور تھا جبکہ فلم کو کاروبار کے بجائے سماجی اصلاح کے ایک ذرائع کی صورت میں دیکھا جاتا تھا ۔
24,فلموں میں کام کرنے والے فنکاروں کو ماہانہ تنخواہ دیئے جانے کا انتظام تھا اور یہ رقم سیکڑوں اور ہزاروں تک محدود تھی ۔
9,یہ دور بڑی بجٹ فلموں کا نہیں تھا ۔
22,لیکن اس میں کہانی ، فن اور موسیقی کے پہلو کو منافع کمانے کے مقابلے میں زیادہ اہمیت دی جاتی تھی ۔
21,اس کاروبار میں وسیع پیمانے پر پیسہ لگانے کا سلسلہ کثیرفنکار فلموں کے بننے کے ساتھ تیزی سے آگے بڑھا ۔
24,سرمایہ_کاری اور منافع کی حصہ_داری میں بینکنگ شعبہ کے بجائے دیگر راستوں کا استعمال آج بھی بڑے پیمانے پر کیا جا رہا ہے ۔
25,بڑی کمپنیوں اور کارپوریٹ شعبہ کے اس کاروبار میں اتر آنے کے بعد سے اس صنعت کے ضابطے کا ایک نیا دور شروع ہوا ۔
23,تجارتی منتظمین کے اس کام میں حصےدار بننے کے بعد سے یہ کام اب زیادہ تجارتی طریقے سے کیا جا رہا ہے ۔
13,بدلتے ہندوستان کے ساتھ فلم دیکھنے کے طور طریقے بھی بدلے ہیں ۔
12,سنیماگھر اب صرف تفریح تک ہی محدود نہیں رہ گئے ہیں ۔
19,وہ شاپنگ - مال تہذیب کے ساتھ تفریح کے مجموعی بازار کا ایک اٹوٹ حصہ بن چکے ہیں ۔
18,آج ہندوستان ایک ایسا ملک بن چکا ہے جہاں دنیا میں سب سے زیادہ فلمسازی ہوتی ہے ۔
21,ہندی کے علاوہ دیگر ہندوستانی زبانوں میں بننے والی فلموں کے ناظرین کی دنیا میں سب سے زیادہ تعداد ہے ۔
24,اس وقت ملک بھر میں سنیما کی دنیا میں قریب ۲۰ لاکھ لوگوں کو براہ_راست یا بالواسطہ طور سے روزگار ملا ہوا ہے ۔
15,ہندوستان کے سنیما بازار کو قریب ڈھائی عرب امریکی ڈالر کا مانا گیا ہے ۔
24,تشدد ، جرم اور عام موسیقی کے ذریعے انہیں اگلی نششتوں کو پُر کرنے کے لائق بنانے کے لیے کوشسش کی جاتی ہے ۔
24,اس کاروبار کے دانشوروں کا دعویٰ ہے کہ نامی گرامی فنکاروں کی فیس کی شرحیں سال در سال بڑھتی ہی جا رہی ہے ۔
22,کس فنکار کو کس فلم کے لیے کتنی رقم ملی اس کے متعلق بیشتر معلومات عام طور پر دستیاب نہیں ہوتی ۔
17,رقم دینے والے اور لینے والے دونوں اس بارے میں کوئی دفتری معلومات فراہم نہیں کراتے ۔
22,لیکن اس طرح کے اعداد و شمار بازار اور تجارت کے شعبے سے منسلک لوگوں کے ذریعے فراہم کرائے جاتے ہیں ۔
17,ایک فلم کے لیے پانچ کروڑ یا اس سے بھی زیادہ رقم ادا کی جاتی ہے ۔
28,فلم صنعت اور اس کی تجارت کا براہ_راست اثر ٹیلی_ویژن اور ریڈیو خاص طور سے ایف - ایم چینلز کے منصوبوں اور فروغ پر پڑ رہا ہے ۔
26,ہندوستانی فلمی دنیا اس دور میں خود کو نہ صرف مقامی بنائے ہوئے ہے بلکہ اس سے آگے بڑھنے کے مواقع بھی تلاش رہی ہے ۔
21,آج غیرملکی فلمساز اور ہدایتکار ہندوستان اور ہندوستانی پس_منظر کے موضوعات پر فلمیں بنانے کے لیے آگے آ رہے ہیں ۔
24,اس تعاون اور امتزاج کے اقتصادی اور تجارتی پہلو تو ہیں ہی ، یہ صنعتی تجارت کے لحاظ سے بھی بےحد اہم ہیں ۔
18,رادھےکرشن ، رادھےکرشن ، کوئی ہے دیکھو بھائیو ! یہ دکاندار کنورجی کی مرمت کر رہا ہے ۔
8,میں تو آپ کا نوکر ہوں حضور ۔
12,اجی ہاں آپ ہی نے تو کہا تھا مالش کرنے کو ۔
17,ارے ہاں ، ہمیں نے تو کہا تھا مالش کرنے کو ، ہم بھی عجیب ہیں ۔
17,ارے بھائی لوگ تم لوگ جاؤ جاؤ ! اس میں پنڈت جی کا کوئی قصور نہیں ۔
8,کہو ، ہمارے لیے کوئی لڑکی دیکھی ؟
20,بھولا ! اس گرمی کے دوپہر میں بند کمرے میں بیٹھ کر تو یہ عالمیات کیا پڑھ رہا ہے ۔
